date,rate
2020-12-08,1955.52 
2020-12-07,1949.02 
2020-12-06,1949.05 
2020-12-05,1949.09 
2020-12-04,1931.21 
2020-12-03,1922.40 
2020-12-02,1904.30 
2020-12-01,1885.98 
2020-11-30,1904.84 
2020-11-29,1904.87 
2020-11-28,1904.90 
2020-11-27,1902.57 
2020-11-26,1891.98 
2020-11-25,1898.58 
2020-11-24,1893.18 
2020-11-23,1869.01 
2020-11-22,1869.04 
2020-11-21,1869.07 
2020-11-20,1867.93 
2020-11-19,1867.41 
2020-11-18,1867.18 
2020-11-17,1868.70 
2020-11-16,1846.02 
2020-11-15,1846.05 
2020-11-14,1846.08 
2020-11-13,1835.32 
2020-11-12,1839.47 
2020-11-11,1824.09 
2020-11-10,1824.70 
2020-11-09,1812.68 
2020-11-08,1812.71 
2020-11-07,1812.74 
2020-11-06,1811.32 
2020-11-05,1787.39 
2020-11-04,1780.85 
2020-11-03,1761.80 
2020-11-02,1749.21 
2020-11-01,1749.24 
2020-10-31,1749.26 
2020-10-30,1775.84 
2020-10-29,1786.50 
2020-10-28,1781.60 
2020-10-27,1788.60 
2020-10-26,1791.68 
2020-10-25,1791.71 
2020-10-24,1791.74 
2020-10-23,1788.16 
2020-10-22,1794.37 
2020-10-21,1792.10 
2020-10-20,1785.84 
2020-10-19,1782.72 
2020-10-18,1782.75 
2020-10-17,1782.78 
2020-10-16,1789.65 
2020-10-15,1796.83 
2020-10-14,1805.97 
2020-10-13,1804.36 
2020-10-12,1800.02 
2020-10-11,1800.05 
2020-10-10,1800.08 
2020-10-09,1800.11 
2020-10-08,1799.79 
2020-10-07,1790.59 
2020-10-06,1789.22 
2020-10-05,1778.60 
2020-10-04,1778.63 
2020-10-03,1778.66 
2020-10-02,1778.69 
2020-10-01,1778.72 
2020-09-30,1778.75 
2020-09-29,1770.66 
2020-09-28,1757.58 
2020-09-27,1757.61 
2020-09-26,1757.64 
2020-09-25,1753.78 
2020-09-24,1775.35 
2020-09-23,1771.86 
2020-09-22,1793.75 
2020-09-21,1801.76 
2020-09-20,1801.79 
2020-09-19,1801.82 
2020-09-18,1799.79 
2020-09-17,1814.14 
2020-09-16,1816.93 
2020-09-15,1809.02 
2020-09-14,1794.96 
2020-09-13,1794.99 
2020-09-12,1795.02 
2020-09-11,1795.75 
2020-09-10,1786.75 
2020-09-09,1797.85 
2020-09-08,1785.09 
2020-09-07,1780.88 
2020-09-06,1780.91 
2020-09-05,1780.93 
2020-09-04,1795.21 
2020-09-03,1779.95 
2020-09-02,1773.98 
2020-09-01,1766.70 
2020-08-31,1784.02 
2020-08-30,1784.08 
2020-08-29,1781.54 
2020-08-28,1790.78 
2020-08-27,1789.97 
2020-08-26,1777.39 
2020-08-25,1766.52 
2020-08-24,1766.52 
2020-08-23,1766.55 
2020-08-22,1766.58 
2020-08-21,1753.11 
2020-08-20,1791.07 
2020-08-19,1788.38 
2020-08-18,1807.52 
2020-08-17,1807.55 
2020-08-16,1807.58 
2020-08-15,1807.62 
2020-08-14,1820.38 
2020-08-13,1819.03 
2020-08-12,1814.39 
2020-08-11,1800.85 
2020-08-10,1787.87 
2020-08-09,1787.84 
2020-08-08,1787.87 
2020-08-07,1784.33 
2020-08-06,1769.26 
2020-08-05,1757.74 
2020-08-04,1746.51 
2020-08-03,1746.39 
2020-08-02,1746.42 
2020-08-01,1746.45 
2020-07-31,1754.54 
2020-07-30,1752.34 
2020-07-29,1747.79 
2020-07-28,1727.63 
2020-07-27,1718.21 
2020-07-26,1718.25 
2020-07-25,1718.28 
2020-07-24,1723.38 
2020-07-23,1728.63 
2020-07-22,1731.90 
2020-07-21,1718.35 
2020-07-20,1720.31 
2020-07-19,1720.34 
2020-07-18,1720.37 
2020-07-17,1712.53 
2020-07-16,1721.79 
2020-07-15,1712.81 
2020-07-14,1713.70 
2020-07-13,1697.82 
2020-07-12,1697.85 
2020-07-11,1705.81 
2020-07-10,1705.81 
2020-07-09,1701.90 
2020-07-08,1704.30 
2020-07-07,1715.89 
2020-07-06,1701.47 
2020-07-05,1701.50 
2020-07-04,1694.40 
2020-07-03,1694.40 
2020-07-02,1682.14 
2020-07-01,1681.97 
2020-06-30,1675.30 
2020-06-29,1690.92 
2020-06-28,1690.96 
2020-06-27,1690.99 
2020-06-26,1678.59 
2020-06-25,1701.53 
2020-06-24,1685.79 
2020-06-23,1683.26 
2020-06-22,1689.79 
2020-06-21,1689.82 
2020-06-20,1689.85 
2020-06-19,1686.30 
2020-06-18,1688.77 
2020-06-17,1688.67 
2020-06-16,1638.77 
2020-06-15,1684.79 
2020-06-14,1684.82 
2020-06-13,1684.85 
2020-06-12,1706.12 
2020-06-11,1718.78 
2020-06-10,1716.65 
2020-06-09,1714.07 
2020-06-08,1714.20 
2020-06-07,1714.23 
2020-06-06,1714.26 
2020-06-05,1700.27 
2020-06-04,1699.03 
2020-06-03,1666.91 
2020-06-02,1656.66 
2020-06-01,1640.36 
2020-05-31,1640.39 
2020-05-30,1640.42 
2020-05-29,1641.34 
2020-05-28,1638.91 
2020-05-27,1637.95 
2020-05-26,1622.93 
2020-05-25,1611.57 
2020-05-24,1611.60 
2020-05-23,1611.62 
2020-05-22,1625.90 
2020-05-21,1621.88 
2020-05-20,1618.78 
2020-05-19,1596.77 
2020-05-18,1596.77 
2020-05-17,1591.40 
2020-05-16,1591.43 
2020-05-15,1590.10 
2020-05-14,1598.35 
2020-05-13,1588.45 
2020-05-12,1593.28 
2020-05-11,1600.01 
2020-05-10,1600.03 
2020-05-09,1600.06 
2020-05-08,1591.61 
2020-05-07,1592.85 
2020-05-06,1577.52 
2020-05-05,1577.54 
2020-05-04,1603.45 
2020-05-03,1603.47 
2020-05-02,1603.49 
2020-05-01,1603.51 
2020-04-30,1603.54 
2020-04-29,1596.62 
2020-04-28,1591.16 
2020-04-27,1575.55 
2020-04-26,1575.57 
2020-04-25,1575.60 
2020-04-24,1587.85 
2020-04-23,1580.46 
2020-04-22,1573.55 
2020-04-21,1583.54 
2020-04-20,1593.81 
2020-04-19,1593.84 
2020-04-18,1593.86 
2020-04-17,1567.48 
2020-04-16,1567.53 
2020-04-15,1567.55 
2020-04-14,1552.77 
2020-04-13,1569.07 
2020-04-12,1569.09 
2020-04-11,1569.10 
2020-04-10,1561.13 
2020-04-09,1546.74 
2020-04-08,1556.90 
2020-04-07,1543.23 
2020-04-06,1512.49 
2020-04-05,1512.51 
2020-04-04,1512.53 
2020-04-03,1513.85 
2020-04-02,1493.59 
2020-04-01,1528.75 
2020-03-31,1514.16 
2020-03-30,1518.46 
2020-03-29,1518.48 
2020-03-28,1518.50 
2020-03-27,1503.24 
2020-03-26,1513.33 
2020-03-25,1470.99 
2020-03-24,1410.15 
2020-03-23,1451.94 
2020-03-22,1451.96 
2020-03-21,1451.97 
2020-03-20,1403.54 
2020-03-19,1459.87 
2020-03-18,1498.95 
2020-03-17,1515.51 
2020-03-16,1539.09 
2020-03-15,1539.10 
2020-03-14,1539.12 
2020-03-13,1565.23 
2020-03-12,1595.00 
2020-03-11,1619.86 
2020-03-10,1617.37 
2020-03-09,1652.42 
2020-03-08,1652.44 
2020-03-07,1652.46 
2020-03-06,1672.42 
2020-03-05,1663.76 
2020-03-04,1641.46 
2020-03-03,1637.77 
2020-03-02,1631.09 
2020-03-01,1631.11 
2020-02-29,1631.13 
2020-02-28,1656.96 
2020-02-27,1667.26 
2020-02-26,1680.02 
2020-02-25,1670.51 
2020-02-24,1705.04 
2020-02-23,1705.06 
2020-02-22,1705.08 
2020-02-21,1716.67 
2020-02-20,1721.02 
2020-02-19,1719.08 
2020-02-18,1733.44 
2020-02-17,1733.48 
2020-02-16,1733.49 
2020-02-15,1733.51 
2020-02-14,1728.36 
2020-02-13,1730.25 
2020-02-12,1723.20 
2020-02-11,1713.46 
2020-02-10,1719.33 
2020-02-09,1719.35 
2020-02-08,1719.37 
2020-02-07,1726.94 
2020-02-06,1699.67 
2020-02-05,1694.68 
2020-02-04,1679.41 
2020-02-03,1677.85 
2020-02-02,1677.87 
2020-02-01,1677.88 
2020-01-31,1689.20 
2020-01-30,1706.18 
2020-01-29,1701.95 
2020-01-28,1729.09 
2020-01-27,1729.11 
2020-01-26,1729.13 
2020-01-25,1729.14 
2020-01-24,1729.16 
2020-01-23,1740.70 
2020-01-22,1728.94 
2020-01-21,1738.54 
2020-01-20,1731.86 
2020-01-19,1731.88 
2020-01-18,1731.89 
2020-01-17,1730.76 
2020-01-16,1721.33 
2020-01-15,1726.80 
2020-01-14,1721.77 
2020-01-13,1711.96 
2020-01-12,1711.97 
2020-01-11,1711.99 
2020-01-10,1704.38 
2020-01-09,1689.94 
2020-01-08,1695.94 
2020-01-07,1688.49 
2020-01-06,1695.73 
2020-01-05,1695.75 
