date,rate
2020-12-08,1304.73 
2020-12-07,1299.56 
2020-12-06,1299.59 
2020-12-05,1299.62 
2020-12-04,1312.68 
2020-12-03,1316.37 
2020-12-02,1314.17 
2020-12-01,1322.27 
2020-11-30,1314.45 
2020-11-29,1314.48 
2020-11-28,1314.51 
2020-11-27,1316.06 
2020-11-26,1322.15 
2020-11-25,1315.91 
2020-11-24,1310.93 
2020-11-23,1316.24 
2020-11-22,1316.27 
2020-11-21,1316.31 
2020-11-20,1313.68 
2020-11-19,1306.55 
2020-11-18,1310.78 
2020-11-17,1304.77 
2020-11-16,1301.48 
2020-11-15,1301.51 
2020-11-14,1301.54 
2020-11-13,1307.02 
2020-11-12,1296.25 
2020-11-11,1302.43 
2020-11-10,1292.87 
2020-11-09,1299.76 
2020-11-08,1299.79 
2020-11-07,1299.82 
2020-11-06,1293.94 
2020-11-05,1287.80 
2020-11-04,1272.31 
2020-11-03,1263.91 
2020-11-02,1272.24 
2020-11-01,1272.27 
2020-10-31,1272.30 
2020-10-30,1263.93 
2020-10-29,1284.37 
2020-10-28,1280.12 
2020-10-27,1293.98 
2020-10-26,1295.90 
2020-10-25,1295.93 
2020-10-24,1295.96 
2020-10-23,1294.61 
2020-10-22,1295.90 
2020-10-21,1301.18 
2020-10-20,1311.17 
2020-10-19,1316.08 
2020-10-18,1316.11 
2020-10-17,1316.14 
2020-10-16,1315.24 
2020-10-15,1322.18 
2020-10-14,1327.42 
2020-10-13,1318.55 
2020-10-12,1312.74 
2020-10-11,1312.77 
2020-10-10,1312.80 
2020-10-09,1312.83 
2020-10-08,1309.09 
2020-10-07,1319.25 
2020-10-06,1311.87 
2020-10-05,1317.86 
2020-10-04,1317.89 
2020-10-03,1317.93 
2020-10-02,1317.96 
2020-10-01,1317.99 
2020-09-30,1318.02 
2020-09-29,1311.40 
2020-09-28,1302.64 
2020-09-27,1302.67 
2020-09-26,1302.71 
2020-09-25,1302.72 
2020-09-24,1307.73 
2020-09-23,1305.31 
2020-09-22,1308.00 
2020-09-21,1317.83 
2020-09-20,1317.86 
2020-09-19,1317.89 
2020-09-18,1336.59 
2020-09-17,1340.19 
2020-09-16,1338.87 
2020-09-15,1335.68 
2020-09-14,1335.86 
2020-09-13,1335.89 
2020-09-12,1335.93 
2020-09-11,1344.51 
2020-09-10,1336.41 
2020-09-09,1348.37 
2020-09-08,1350.46 
2020-09-07,1356.57 
2020-09-06,1356.60 
2020-09-05,1356.64 
2020-09-04,1377.30 
2020-09-03,1364.04 
2020-09-02,1354.34 
2020-09-01,1364.09 
2020-08-31,1354.61 
2020-08-30,1354.68 
2020-08-29,1358.56 
2020-08-28,1354.73 
2020-08-27,1352.09 
2020-08-26,1348.71 
2020-08-25,1344.66 
2020-08-24,1344.66 
2020-08-23,1344.69 
2020-08-22,1344.73 
2020-08-21,1344.20 
2020-08-20,1342.26 
2020-08-19,1343.42 
2020-08-18,1341.49 
2020-08-17,1341.52 
2020-08-16,1341.56 
2020-08-15,1341.59 
2020-08-14,1343.74 
2020-08-13,1335.29 
2020-08-12,1339.98 
2020-08-11,1337.78 
2020-08-10,1340.08 
2020-08-09,1340.05 
2020-08-08,1340.08 
2020-08-07,1334.81 
2020-08-06,1336.84 
2020-08-05,1337.23 
2020-08-04,1329.33 
2020-08-03,1328.91 
2020-08-02,1328.94 
2020-08-01,1328.97 
2020-07-31,1336.66 
2020-07-30,1326.34 
2020-07-29,1334.73 
2020-07-28,1326.39 
2020-07-27,1336.30 
2020-07-26,1336.33 
2020-07-25,1336.37 
2020-07-24,1339.15 
2020-07-23,1333.49 
2020-07-22,1333.19 
2020-07-21,1332.66 
2020-07-20,1331.94 
2020-07-19,1331.97 
2020-07-18,1332.01 
2020-07-17,1335.79 
2020-07-16,1324.39 
2020-07-15,1320.31 
2020-07-14,1321.83 
2020-07-13,1320.39 
2020-07-12,1320.42 
2020-07-11,1315.49 
2020-07-10,1315.49 
2020-07-09,1309.07 
2020-07-08,1317.11 
2020-07-07,1304.80 
2020-07-06,1307.63 
2020-07-05,1307.66 
2020-07-04,1302.54 
2020-07-03,1302.54 
2020-07-02,1302.43 
2020-07-01,1297.67 
2020-06-30,1285.75 
2020-06-29,1300.92 
2020-06-28,1300.95 
2020-06-27,1300.98 
2020-06-26,1297.31 
2020-06-25,1308.32 
2020-06-24,1314.73 
2020-06-23,1315.63 
2020-06-22,1313.13 
2020-06-21,1313.16 
2020-06-20,1313.19 
2020-06-19,1311.78 
2020-06-18,1318.15 
2020-06-17,1300.66 
2020-06-16,1305.55 
2020-06-15,1283.21 
2020-06-14,1283.24 
2020-06-13,1283.27 
2020-06-12,1314.51 
2020-06-11,1310.16 
2020-06-10,1323.29 
2020-06-09,1321.50 
2020-06-08,1307.65 
2020-06-07,1307.68 
2020-06-06,1307.71 
2020-06-05,1323.32 
2020-06-04,1311.16 
2020-06-03,1312.17 
2020-06-02,1304.90 
2020-06-01,1315.13 
2020-05-31,1315.16 
2020-05-30,1315.20 
2020-05-29,1315.17 
2020-05-28,1301.05 
2020-05-27,1289.74 
2020-05-26,1299.65 
2020-05-25,1293.56 
2020-05-24,1293.59 
2020-05-23,1293.62 
2020-05-22,1292.44 
2020-05-21,1279.47 
2020-05-20,1280.71 
2020-05-19,1267.23 
2020-05-18,1267.23 
2020-05-17,1265.02 
2020-05-16,1265.05 
2020-05-15,1258.47 
2020-05-14,1262.19 
2020-05-13,1272.20 
2020-05-12,1269.79 
2020-05-11,1259.29 
2020-05-10,1259.32 
2020-05-09,1259.36 
2020-05-08,1255.15 
2020-05-07,1258.28 
2020-05-06,1259.23 
2020-05-05,1259.26 
2020-05-04,1257.06 
2020-05-03,1257.10 
2020-05-02,1257.13 
2020-05-01,1257.16 
2020-04-30,1257.19 
2020-04-29,1263.00 
2020-04-28,1255.94 
2020-04-27,1256.22 
2020-04-26,1256.25 
2020-04-25,1256.28 
2020-04-24,1250.18 
2020-04-23,1240.87 
2020-04-22,1254.44 
2020-04-21,1256.62 
2020-04-20,1238.24 
2020-04-19,1238.27 
2020-04-18,1238.30 
2020-04-17,1246.34 
2020-04-16,1232.30 
2020-04-15,1232.33 
2020-04-14,1239.25 
2020-04-13,1230.39 
2020-04-12,1230.42 
2020-04-11,1230.45 
2020-04-10,1228.59 
2020-04-09,1215.18 
2020-04-08,1213.50 
2020-04-07,1185.07 
2020-04-06,1196.55 
2020-04-05,1196.58 
2020-04-04,1196.61 
2020-04-03,1179.61 
2020-04-02,1206.89 
2020-04-01,1205.50 
2020-03-31,1198.70 
2020-03-30,1198.00 
2020-03-29,1198.03 
2020-03-28,1198.06 
2020-03-27,1189.95 
2020-03-26,1172.47 
2020-03-25,1147.79 
2020-03-24,1164.84 
2020-03-23,1161.31 
2020-03-22,1161.34 
2020-03-21,1161.37 
2020-03-20,1185.02 
2020-03-19,1192.29 
2020-03-18,1173.82 
2020-03-17,1217.18 
2020-03-16,1170.43 
2020-03-15,1170.46 
2020-03-14,1170.49 
2020-03-13,1228.73 
2020-03-12,1249.79 
2020-03-11,1231.64 
2020-03-10,1288.82 
2020-03-09,1287.33 
2020-03-08,1287.36 
2020-03-07,1287.39 
2020-03-06,1296.93 
2020-03-05,1281.21 
2020-03-04,1299.78 
2020-03-03,1279.93 
2020-03-02,1300.39 
2020-03-01,1300.42 
2020-02-29,1300.45 
2020-02-28,1331.27 
2020-02-27,1333.11 
2020-02-26,1342.76 
2020-02-25,1375.08 
2020-02-24,1370.01 
2020-02-23,1370.04 
2020-02-22,1370.07 
2020-02-21,1361.65 
2020-02-20,1348.33 
