date,rate
2020-12-08,1436.06 
2020-12-07,1421.24 
2020-12-06,1421.26 
2020-12-05,1421.28 
2020-12-04,1408.80 
2020-12-03,1388.06 
2020-12-02,1369.36 
2020-12-01,1391.61 
2020-11-30,1390.04 
2020-11-29,1390.06 
2020-11-28,1390.08 
2020-11-27,1377.27 
2020-11-26,1388.09 
2020-11-25,1380.61 
2020-11-24,1357.18 
2020-11-23,1356.39 
2020-11-22,1356.41 
2020-11-21,1356.43 
2020-11-20,1355.19 
2020-11-19,1353.90 
2020-11-18,1355.66 
2020-11-17,1333.29 
2020-11-16,1322.92 
2020-11-15,1322.94 
2020-11-14,1322.96 
2020-11-13,1325.94 
2020-11-12,1310.01 
2020-11-11,1306.24 
2020-11-10,1292.21 
2020-11-09,1292.94 
2020-11-08,1292.96 
2020-11-07,1292.98 
2020-11-06,1268.01 
2020-11-05,1264.26 
2020-11-04,1243.60 
2020-11-03,1226.11 
2020-11-02,1256.89 
2020-11-01,1256.91 
2020-10-31,1256.92 
2020-10-30,1269.93 
2020-10-29,1263.00 
2020-10-28,1269.10 
2020-10-27,1275.98 
2020-10-26,1272.05 
2020-10-25,1272.06 
2020-10-24,1272.08 
2020-10-23,1278.42 
2020-10-22,1272.09 
2020-10-21,1263.73 
2020-10-20,1265.02 
2020-10-19,1270.73 
2020-10-18,1270.74 
2020-10-17,1270.76 
2020-10-16,1277.78 
2020-10-15,1290.44 
2020-10-14,1289.92 
2020-10-13,1285.16 
2020-10-12,1286.29 
2020-10-11,1286.31 
2020-10-10,1286.33 
2020-10-09,1286.34 
2020-10-08,1275.77 
2020-10-07,1273.51 
2020-10-06,1258.31 
2020-10-05,1246.79 
2020-10-04,1246.81 
2020-10-03,1246.83 
2020-10-02,1246.84 
2020-10-01,1246.86 
2020-09-30,1246.87 
2020-09-29,1230.88 
2020-09-28,1228.81 
2020-09-27,1228.83 
2020-09-26,1228.84 
2020-09-25,1253.68 
2020-09-24,1253.51 
2020-09-23,1277.54 
2020-09-22,1286.98 
2020-09-21,1287.26 
2020-09-20,1287.28 
2020-09-19,1287.29 
2020-09-18,1302.89 
2020-09-17,1307.42 
2020-09-16,1300.00 
2020-09-15,1282.00 
2020-09-14,1281.38 
2020-09-13,1281.40 
2020-09-12,1281.42 
2020-09-11,1267.35 
2020-09-10,1276.28 
2020-09-09,1270.35 
2020-09-08,1263.13 
2020-09-07,1283.48 
2020-09-06,1283.49 
2020-09-05,1283.51 
2020-09-04,1270.29 
2020-09-03,1264.58 
2020-09-02,1254.84 
2020-09-01,1270.93 
2020-08-31,1265.05 
2020-08-30,1265.08 
2020-08-29,1275.08 
2020-08-28,1272.32 
2020-08-27,1255.66 
2020-08-26,1243.68 
2020-08-25,1228.43 
2020-08-24,1228.43 
2020-08-23,1228.45 
2020-08-22,1228.47 
2020-08-21,1269.23 
2020-08-20,1264.77 
2020-08-19,1291.41 
2020-08-18,1305.71 
2020-08-17,1305.73 
2020-08-16,1305.75 
2020-08-15,1305.76 
2020-08-14,1302.46 
2020-08-13,1297.93 
2020-08-12,1283.01 
2020-08-11,1260.76 
