date,rate
2020-12-08,1187.22 
2020-12-07,1184.46 
2020-12-06,1184.49 
2020-12-05,1184.52 
2020-12-04,1175.42 
2020-12-03,1172.40 
2020-12-02,1164.13 
2020-12-01,1156.84 
2020-11-30,1163.75 
2020-11-29,1163.78 
2020-11-28,1163.81 
2020-11-27,1163.27 
2020-11-26,1158.87 
2020-11-25,1161.97 
2020-11-24,1158.75 
2020-11-23,1148.58 
2020-11-22,1148.62 
2020-11-21,1148.65 
2020-11-20,1148.05 
2020-11-19,1147.63 
2020-11-18,1147.94 
2020-11-17,1148.02 
2020-11-16,1138.12 
2020-11-15,1138.15 
2020-11-14,1138.18 
2020-11-13,1132.90 
2020-11-12,1135.49 
2020-11-11,1129.39 
2020-11-10,1129.38 
2020-11-09,1124.86 
2020-11-08,1124.89 
2020-11-07,1124.92 
2020-11-06,1123.23 
2020-11-05,1112.80 
2020-11-04,1110.37 
2020-11-03,1103.22 
2020-11-02,1098.07 
2020-11-01,1098.10 
2020-10-31,1098.13 
2020-10-30,1109.08 
2020-10-29,1113.45 
2020-10-28,1111.61 
2020-10-27,1114.67 
2020-10-26,1115.57 
2020-10-25,1115.61 
2020-10-24,1115.64 
2020-10-23,1113.78 
2020-10-22,1117.67 
2020-10-21,1116.84 
2020-10-20,1113.08 
2020-10-19,1112.82 
2020-10-18,1112.85 
2020-10-17,1112.88 
2020-10-16,1114.59 
2020-10-15,1117.69 
2020-10-14,1121.32 
2020-10-13,1121.62 
2020-10-12,1119.77 
2020-10-11,1119.80 
2020-10-10,1119.83 
2020-10-09,1119.86 
2020-10-08,1119.68 
2020-10-07,1116.65 
2020-10-06,1116.66 
2020-10-05,1110.78 
2020-10-04,1110.82 
2020-10-03,1110.85 
2020-10-02,1110.88 
2020-10-01,1110.91 
2020-09-30,1110.94 
2020-09-29,1107.63 
2020-09-28,1102.26 
2020-09-27,1102.29 
2020-09-26,1102.32 
2020-09-25,1099.21 
2020-09-24,1108.53 
2020-09-23,1106.66 
2020-09-22,1116.26 
2020-09-21,1120.23 
2020-09-20,1120.26 
2020-09-19,1120.29 
2020-09-18,1119.11 
2020-09-17,1125.18 
2020-09-16,1126.34 
2020-09-15,1122.59 
2020-09-14,1116.76 
2020-09-13,1116.79 
2020-09-12,1116.82 
2020-09-11,1117.00 
2020-09-10,1112.68 
2020-09-09,1117.06 
2020-09-08,1112.29 
2020-09-07,1110.58 
2020-09-06,1110.61 
2020-09-05,1110.64 
2020-09-04,1116.66 
2020-09-03,1109.53 
2020-09-02,1108.06 
2020-09-01,1105.56 
2020-08-31,1113.27 
2020-08-30,1113.33 
2020-08-29,1111.89 
2020-08-28,1115.99 
2020-08-27,1115.67 
2020-08-26,1109.77 
2020-08-25,1105.82 
2020-08-24,1105.82 
2020-08-23,1105.85 
2020-08-22,1105.88 
2020-08-21,1100.05 
2020-08-20,1116.50 
2020-08-19,1114.53 
2020-08-18,1123.71 
2020-08-17,1123.74 
2020-08-16,1123.77 
2020-08-15,1123.80 
2020-08-14,1129.04 
2020-08-13,1128.53 
2020-08-12,1126.24 
2020-08-11,1121.00 
2020-08-10,1115.12 
2020-08-09,1115.09 
2020-08-08,1115.12 
2020-08-07,1113.58 
2020-08-06,1106.75 
2020-08-05,1102.44 
2020-08-04,1097.78 
2020-08-03,1097.90 
2020-08-02,1097.93 
2020-08-01,1097.96 
2020-07-31,1100.55 
2020-07-30,1099.96 
2020-07-29,1098.08 
2020-07-28,1090.01 
2020-07-27,1086.16 
2020-07-26,1086.19 
2020-07-25,1086.23 
2020-07-24,1087.99 
2020-07-23,1089.88 
2020-07-22,1091.77 
2020-07-21,1085.81 
2020-07-20,1086.27 
2020-07-19,1086.30 
2020-07-18,1086.33 
2020-07-17,1082.68 
2020-07-16,1086.78 
2020-07-15,1082.94 
2020-07-14,1084.10 
2020-07-13,1076.45 
2020-07-12,1076.48 
2020-07-11,1080.78 
2020-07-10,1080.78 
2020-07-09,1078.94 
2020-07-08,1079.51 
2020-07-07,1084.84 
2020-07-06,1078.72 
2020-07-05,1078.75 
2020-07-04,1074.80 
2020-07-03,1074.80 
2020-07-02,1070.61 
2020-07-01,1080.62 
2020-06-30,1081.12 
2020-06-29,1076.60 
2020-06-28,1076.63 
2020-06-27,1076.66 
2020-06-26,1085.38 
2020-06-25,1078.86 
2020-06-24,1077.03 
2020-06-23,1078.09 
2020-06-22,1076.63 
2020-06-21,1076.67 
2020-06-20,1076.70 
2020-06-19,1077.03 
