date,rate
2020-12-08,1237.75 
2020-12-07,1236.17 
2020-12-06,1236.19 
2020-12-05,1236.21 
2020-12-04,1238.39 
2020-12-03,1231.63 
2020-12-02,1236.56 
2020-12-01,1233.14 
2020-11-30,1234.31 
2020-11-29,1234.33 
2020-11-28,1234.35 
2020-11-27,1234.81 
2020-11-26,1237.73 
2020-11-25,1235.56 
2020-11-24,1244.27 
2020-11-23,1241.66 
2020-11-22,1241.68 
2020-11-21,1241.70 
2020-11-20,1245.20 
2020-11-19,1250.95 
2020-11-18,1255.38 
2020-11-17,1244.11 
2020-11-16,1246.72 
2020-11-15,1246.73 
2020-11-14,1246.75 
2020-11-13,1248.55 
2020-11-12,1248.75 
2020-11-11,1241.47 
2020-11-10,1226.61 
2020-11-09,1223.26 
2020-11-08,1223.28 
2020-11-07,1223.30 
2020-11-06,1206.67 
2020-11-05,1200.93 
2020-11-04,1191.73 
2020-11-03,1184.35 
2020-11-02,1182.89 
2020-11-01,1182.90 
2020-10-31,1182.92 
2020-10-30,1209.93 
2020-10-29,1201.82 
2020-10-28,1213.49 
2020-10-27,1213.68 
2020-10-26,1203.80 
2020-10-25,1203.82 
2020-10-24,1203.84 
2020-10-23,1208.38 
2020-10-22,1214.75 
2020-10-21,1213.72 
2020-10-20,1212.94 
2020-10-19,1208.87 
2020-10-18,1208.89 
2020-10-17,1208.91 
2020-10-16,1212.72 
2020-10-15,1207.70 
2020-10-14,1211.27 
2020-10-13,1211.42 
2020-10-12,1206.49 
2020-10-11,1206.51 
2020-10-10,1206.53 
2020-10-09,1206.55 
2020-10-08,1208.98 
2020-10-07,1199.63 
2020-10-06,1204.61 
2020-10-05,1188.05 
2020-10-04,1188.07 
2020-10-03,1188.09 
2020-10-02,1188.11 
2020-10-01,1188.12 
2020-09-30,1188.14 
2020-09-29,1195.14 
2020-09-28,1196.85 
2020-09-27,1196.86 
2020-09-26,1196.88 
2020-09-25,1213.02 
2020-09-24,1199.54 
2020-09-23,1214.01 
2020-09-22,1210.61 
2020-09-21,1217.99 
2020-09-20,1218.01 
2020-09-19,1218.03 
2020-09-18,1213.57 
2020-09-17,1219.59 
2020-09-16,1216.86 
2020-09-15,1216.68 
2020-09-14,1212.37 
2020-09-13,1212.39 
2020-09-12,1212.41 
2020-09-11,1204.83 
2020-09-10,1207.83 
2020-09-09,1199.15 
2020-09-08,1199.45 
2020-09-07,1220.92 
2020-09-06,1220.94 
2020-09-05,1220.96 
2020-09-04,1199.52 
2020-09-03,1191.75 
2020-09-02,1212.94 
2020-09-01,1212.96 
2020-08-31,1216.26 
2020-08-30,1216.30 
2020-08-29,1217.30 
2020-08-28,1219.15 
2020-08-27,1214.60 
2020-08-26,1211.02 
2020-08-25,1215.37 
2020-08-24,1215.37 
2020-08-23,1215.39 
2020-08-22,1215.41 
2020-08-21,1211.56 
2020-08-20,1215.68 
2020-08-19,1213.24 
2020-08-18,1216.24 
2020-08-17,1216.26 
2020-08-16,1216.28 
2020-08-15,1216.30 
2020-08-14,1211.70 
2020-08-13,1212.46 
2020-08-12,1209.90 
2020-08-11,1202.35 
2020-08-10,1198.29 
2020-08-09,1198.27 
2020-08-08,1198.29 
2020-08-07,1195.56 
2020-08-06,1200.14 
2020-08-05,1185.41 
2020-08-04,1185.44 
2020-08-03,1203.93 
2020-08-02,1203.95 
2020-08-01,1203.97 
2020-07-31,1196.01 
2020-07-30,1200.61 
2020-07-29,1197.35 
2020-07-28,1209.69 
2020-07-27,1216.04 
2020-07-26,1216.06 
2020-07-25,1216.08 
2020-07-24,1213.31 
2020-07-23,1210.78 
2020-07-22,1213.57 
2020-07-21,1210.06 
2020-07-20,1215.29 
2020-07-19,1215.31 
2020-07-18,1215.33 
2020-07-17,1198.86 
2020-07-16,1194.80 
2020-07-15,1191.65 
2020-07-14,1191.70 
2020-07-13,1192.32 
2020-07-12,1192.34 
2020-07-11,1197.93 
2020-07-10,1197.93 
2020-07-09,1209.05 
2020-07-08,1196.66 
2020-07-07,1193.09 
2020-07-06,1193.34 
2020-07-05,1193.36 
2020-07-04,1188.29 
2020-07-03,1188.29 
2020-07-02,1196.92 
2020-07-01,1187.81 
2020-06-30,1195.83 
2020-06-29,1187.99 
2020-06-28,1188.01 
2020-06-27,1188.03 
2020-06-26,1201.29 
2020-06-25,1203.94 
2020-06-24,1211.31 
2020-06-23,1209.16 
2020-06-22,1205.59 
2020-06-21,1205.61 
2020-06-20,1205.63 
2020-06-19,1202.22 
2020-06-18,1186.91 
2020-06-17,1195.94 
2020-06-16,1179.22 
2020-06-15,1213.87 
2020-06-14,1213.89 
2020-06-13,1213.90 
2020-06-12,1207.17 
2020-06-11,1222.74 
2020-06-10,1217.01 
2020-06-09,1210.30 
2020-06-08,1220.96 
2020-06-07,1220.98 
2020-06-06,1221.00 
2020-06-05,1212.46 
2020-06-04,1207.55 
2020-06-03,1217.04 
2020-06-02,1215.82 
2020-06-01,1217.37 
2020-05-31,1217.39 
2020-05-30,1217.41 
2020-05-29,1202.81 
2020-05-28,1195.68 
2020-05-27,1197.80 
2020-05-26,1197.89 
2020-05-25,1197.96 
2020-05-24,1197.98 
2020-05-23,1198.00 
2020-05-22,1187.76 
2020-05-21,1193.33 
2020-05-20,1185.67 
2020-05-19,1178.21 
2020-05-18,1178.21 
2020-05-17,1174.07 
2020-05-16,1174.08 
2020-05-15,1177.10 
2020-05-14,1183.34 
2020-05-13,1182.81 
2020-05-12,1166.90 
2020-05-11,1166.89 
2020-05-10,1166.91 
2020-05-09,1166.93 
2020-05-08,1174.26 
2020-05-07,1162.46 
2020-05-06,1185.43 
2020-05-05,1185.45 
2020-05-04,1173.25 
2020-05-03,1173.27 
2020-05-02,1173.28 
2020-05-01,1173.30 
2020-04-30,1173.32 
2020-04-29,1171.20 
2020-04-28,1170.76 
2020-04-27,1169.50 
2020-04-26,1169.52 
2020-04-25,1169.54 
2020-04-24,1155.27 
2020-04-23,1181.93 
2020-04-22,1179.87 
2020-04-21,1168.97 
2020-04-20,1155.55 
2020-04-19,1155.56 
2020-04-18,1155.58 
2020-04-17,1164.04 
2020-04-16,1141.41 
2020-04-15,1141.42 
2020-04-14,1141.19 
2020-04-13,1139.52 
2020-04-12,1139.54 
2020-04-11,1139.56 
2020-04-10,1124.64 
2020-04-09,1128.49 
2020-04-08,1092.61 
2020-04-07,1106.51 
2020-04-06,1090.21 
2020-04-05,1090.22 
2020-04-04,1090.24 
2020-04-03,1117.15 
2020-04-02,1120.76 
2020-04-01,1104.09 
2020-03-31,1144.40 
2020-03-30,1124.25 
2020-03-29,1124.27 
2020-03-28,1124.28 
2020-03-27,1113.83 
2020-03-26,1074.38 
2020-03-25,1119.28 
2020-03-24,1115.18 
2020-03-23,1127.62 
2020-03-22,1127.63 
2020-03-21,1127.65 
2020-03-20,1120.29 
2020-03-19,1119.97 
2020-03-18,1121.76 
2020-03-17,1106.32 
2020-03-16,1130.66 
2020-03-15,1130.67 
2020-03-14,1130.69 
2020-03-13,1147.88 
2020-03-12,1112.20 
2020-03-11,1157.50 
2020-03-10,1172.53 
2020-03-09,1190.78 
2020-03-08,1190.80 
2020-03-07,1190.81 
2020-03-06,1171.72 
2020-03-05,1179.12 
2020-03-04,1167.00 
2020-03-03,1168.21 
2020-03-02,1186.50 
2020-03-01,1186.52 
2020-02-29,1186.54 
2020-02-28,1177.10 
2020-02-27,1191.29 
2020-02-26,1219.79 
2020-02-25,1218.16 
2020-02-24,1224.56 
2020-02-23,1224.58 
2020-02-22,1224.60 
2020-02-21,1212.11 
2020-02-20,1208.81 
2020-02-19,1207.94 
2020-02-18,1207.88 
2020-02-17,1216.09 
2020-02-16,1216.11 
2020-02-15,1216.13 
2020-02-14,1214.36 
2020-02-13,1216.23 
2020-02-12,1212.82 
2020-02-11,1213.90 
2020-02-10,1204.45 
2020-02-09,1204.46 
2020-02-08,1204.48 
2020-02-07,1193.81 
2020-02-06,1195.74 
2020-02-05,1187.92 
2020-02-04,1186.05 
2020-02-03,1196.32 
2020-02-02,1196.34 
2020-02-01,1196.36 
2020-01-31,1195.42 
2020-01-30,1193.54 
2020-01-29,1196.00 
2020-01-28,1197.79 
2020-01-27,1197.81 
2020-01-26,1197.83 
2020-01-25,1197.85 
2020-01-24,1197.87 
2020-01-23,1200.62 
2020-01-22,1198.74 
2020-01-21,1198.17 
2020-01-20,1193.61 
2020-01-19,1193.63 
2020-01-18,1193.65 
2020-01-17,1189.66 
2020-01-16,1190.92 
2020-01-15,1189.05 
2020-01-14,1180.64 
2020-01-13,1181.81 
2020-01-12,1181.83 
2020-01-11,1181.85 
2020-01-10,1175.27 
2020-01-09,1174.57 
2020-01-08,1170.17 
2020-01-07,1176.07 
2020-01-06,1158.35 
2020-01-05,1158.36 
2020-01-04,1158.38 
2020-01-03,1157.29 
2020-01-02,1167.85 
2020-01-01,1167.87 
2019-12-31,1171.12 
2019-12-30,1175.40 
2019-12-29,1175.42 
2019-12-28,1175.44 
2019-12-27,1175.64 
2019-12-26,1170.08 
2019-12-25,1170.10 
2019-12-24,1167.23 
2019-12-23,1158.55 
2019-12-22,1158.57 
2019-12-21,1158.59 
2019-12-20,1159.50 
2019-12-19,1153.34 
2019-12-18,1145.53 
2019-12-17,1143.00 
2019-12-16,1153.03 
2019-12-15,1153.05 
2019-12-14,1153.07 
