date,rate
2020-12-08,1948.34 
2020-12-07,1938.97 
2020-12-06,1938.96 
2020-12-05,1938.94 
2020-12-04,1925.81 
2020-12-03,1914.63 
2020-12-02,1898.77 
2020-12-01,1891.70 
2020-11-30,1904.21 
2020-11-29,1904.19 
2020-11-28,1904.18 
2020-11-27,1899.43 
2020-11-26,1894.53 
2020-11-25,1897.81 
2020-11-24,1888.44 
2020-11-23,1872.39 
2020-11-22,1872.38 
2020-11-21,1872.36 
2020-11-20,1871.34 
2020-11-19,1871.27 
2020-11-18,1870.85 
2020-11-17,1866.09 
2020-11-16,1848.66 
2020-11-15,1848.64 
2020-11-14,1848.63 
2020-11-13,1842.71 
2020-11-12,1840.67 
2020-11-11,1831.78 
2020-11-10,1830.00 
2020-11-09,1822.45 
2020-11-08,1822.44 
2020-11-07,1822.42 
2020-11-06,1816.20 
2020-11-05,1798.27 
2020-11-04,1788.48 
2020-11-03,1773.10 
2020-11-02,1773.03 
2020-11-01,1773.02 
2020-10-31,1773.01 
2020-10-30,1792.95 
2020-10-29,1798.83 
2020-10-28,1797.10 
2020-10-27,1802.40 
2020-10-26,1803.75 
2020-10-25,1803.74 
2020-10-24,1803.72 
2020-10-23,1803.00 
2020-10-22,1805.66 
2020-10-21,1803.43 
2020-10-20,1799.45 
2020-10-19,1798.41 
2020-10-18,1798.40 
2020-10-17,1798.39 
2020-10-16,1805.29 
2020-10-15,1811.71 
2020-10-14,1816.93 
2020-10-13,1813.89 
2020-10-12,1810.96 
2020-10-11,1810.95 
2020-10-10,1810.93 
2020-10-09,1810.92 
2020-10-08,1808.36 
2020-10-07,1801.78 
2020-10-06,1798.56 
2020-10-05,1790.34 
2020-10-04,1790.33 
2020-10-03,1790.32 
2020-10-02,1790.31 
2020-10-01,1790.30 
2020-09-30,1790.29 
2020-09-29,1781.92 
2020-09-28,1772.75 
2020-09-27,1772.74 
2020-09-26,1772.73 
2020-09-25,1776.17 
2020-09-24,1788.82 
2020-09-23,1791.92 
2020-09-22,1807.13 
2020-09-21,1811.51 
2020-09-20,1811.49 
2020-09-19,1811.48 
2020-09-18,1814.13 
2020-09-17,1823.91 
2020-09-16,1823.62 
2020-09-15,1814.78 
2020-09-14,1805.18 
2020-09-13,1805.17 
2020-09-12,1805.16 
2020-09-11,1803.42 
2020-09-10,1800.94 
2020-09-09,1803.91 
2020-09-08,1793.71 
2020-09-07,1795.06 
2020-09-06,1795.05 
2020-09-05,1795.03 
2020-09-04,1800.28 
2020-09-03,1788.97 
2020-09-02,1782.15 
2020-09-01,1782.27 
2020-08-31,1793.89 
2020-08-30,1793.87 
2020-08-29,1796.33 
2020-08-28,1802.08 
2020-08-27,1798.05 
2020-08-26,1787.27 
2020-08-25,1776.10 
2020-08-24,1776.10 
2020-08-23,1776.09 
