date,rate
2020-12-08,1114.33 
2020-12-07,1113.62 
2020-12-06,1113.59 
2020-12-05,1113.56 
2020-12-04,1113.86 
2020-12-03,1112.92 
2020-12-02,1113.84 
2020-12-01,1113.33 
2020-11-30,1114.03 
2020-11-29,1114.01 
2020-11-28,1113.98 
2020-11-27,1113.32 
2020-11-26,1114.18 
2020-11-25,1115.53 
2020-11-24,1115.88 
2020-11-23,1114.84 
2020-11-22,1114.81 
2020-11-21,1114.79 
2020-11-20,1114.70 
2020-11-19,1115.23 
2020-11-18,1114.36 
2020-11-17,1114.32 
2020-11-16,1114.11 
2020-11-15,1114.09 
2020-11-14,1114.06 
2020-11-13,1113.28 
2020-11-12,1112.30 
2020-11-11,1113.61 
2020-11-10,1115.87 
2020-11-09,1116.03 
2020-11-08,1116.00 
2020-11-07,1115.98 
2020-11-06,1117.51 
2020-11-05,1115.77 
2020-11-04,1114.23 
2020-11-03,1114.47 
2020-11-02,1116.65 
2020-11-01,1116.62 
2020-10-31,1116.60 
2020-10-30,1117.63 
2020-10-29,1118.35 
2020-10-28,1117.82 
2020-10-27,1118.66 
2020-10-26,1118.30 
2020-10-25,1118.27 
2020-10-24,1118.25 
2020-10-23,1117.87 
2020-10-22,1117.24 
2020-10-21,1119.07 
2020-10-20,1120.09 
2020-10-19,1118.32 
2020-10-18,1118.30 
2020-10-17,1118.28 
2020-10-16,1119.44 
2020-10-15,1117.85 
2020-10-14,1117.26 
2020-10-13,1116.02 
2020-10-12,1116.60 
2020-10-11,1116.58 
2020-10-10,1116.55 
2020-10-09,1116.53 
2020-10-08,1116.58 
2020-10-07,1116.59 
2020-10-06,1118.75 
2020-10-05,1120.83 
2020-10-04,1120.80 
2020-10-03,1120.78 
2020-10-02,1120.76 
2020-10-01,1120.73 
2020-09-30,1120.71 
2020-09-29,1120.34 
2020-09-28,1120.15 
2020-09-27,1120.12 
2020-09-26,1120.10 
2020-09-25,1120.13 
2020-09-24,1118.95 
2020-09-23,1118.07 
2020-09-22,1116.97 
2020-09-21,1116.63 
2020-09-20,1116.61 
2020-09-19,1116.58 
2020-09-18,1116.83 
2020-09-17,1117.24 
2020-09-16,1116.60 
2020-09-15,1115.87 
2020-09-14,1115.10 
2020-09-13,1115.07 
2020-09-12,1115.05 
2020-09-11,1115.54 
2020-09-10,1115.76 
2020-09-09,1114.17 
2020-09-08,1112.63 
2020-09-07,1114.05 
2020-09-06,1114.03 
2020-09-05,1114.00 
2020-09-04,1114.51 
2020-09-03,1114.34 
2020-09-02,1112.75 
2020-09-01,1114.26 
2020-08-31,1116.13 
2020-08-30,1116.08 
2020-08-29,1118.09 
2020-08-28,1118.78 
2020-08-27,1119.36 
2020-08-26,1119.62 
2020-08-25,1118.40 
2020-08-24,1118.40 
2020-08-23,1118.38 
2020-08-22,1118.36 
2020-08-21,1119.94 
2020-08-20,1120.76 
2020-08-19,1120.75 
2020-08-18,1119.14 
2020-08-17,1119.12 
2020-08-16,1119.10 
2020-08-15,1119.08 
2020-08-14,1120.40 
2020-08-13,1119.50 
2020-08-12,1120.30 
2020-08-11,1119.53 
2020-08-10,1120.71 
2020-08-09,1120.73 
2020-08-08,1120.71 
2020-08-07,1121.24 
2020-08-06,1121.52 
2020-08-05,1120.98 
2020-08-04,1121.35 
2020-08-03,1121.54 
2020-08-02,1121.52 
2020-08-01,1121.50 
2020-07-31,1121.81 
2020-07-30,1120.64 
2020-07-29,1119.99 
2020-07-28,1120.91 
2020-07-27,1120.67 
2020-07-26,1120.65 
2020-07-25,1120.63 
