date,rate
2020-12-08,1734.06 
2020-12-07,1726.85 
2020-12-06,1726.86 
2020-12-05,1726.86 
2020-12-04,1719.41 
2020-12-03,1711.12 
2020-12-02,1701.59 
2020-12-01,1698.33 
2020-11-30,1705.17 
2020-11-29,1705.16 
2020-11-28,1705.16 
2020-11-27,1701.39 
2020-11-26,1700.18 
2020-11-25,1701.67 
2020-11-24,1695.23 
2020-11-23,1687.62 
2020-11-22,1687.61 
2020-11-21,1687.61 
2020-11-20,1686.32 
2020-11-19,1685.91 
2020-11-18,1684.15 
2020-11-17,1680.34 
2020-11-16,1671.58 
2020-11-15,1671.58 
2020-11-14,1671.58 
2020-11-13,1669.66 
2020-11-12,1667.77 
2020-11-11,1663.53 
2020-11-10,1661.97 
2020-11-09,1658.19 
2020-11-08,1658.19 
2020-11-07,1658.19 
2020-11-06,1653.17 
2020-11-05,1642.30 
2020-11-04,1634.76 
2020-11-03,1624.65 
2020-11-02,1626.20 
2020-11-01,1626.20 
2020-10-31,1626.19 
2020-10-30,1640.10 
2020-10-29,1640.46 
2020-10-28,1639.19 
2020-10-27,1643.16 
2020-10-26,1643.62 
2020-10-25,1643.61 
2020-10-24,1643.61 
2020-10-23,1644.12 
2020-10-22,1643.38 
2020-10-21,1641.62 
2020-10-20,1642.05 
2020-10-19,1641.53 
2020-10-18,1641.53 
2020-10-17,1641.52 
2020-10-16,1646.47 
2020-10-15,1648.34 
2020-10-14,1649.92 
2020-10-13,1648.38 
2020-10-12,1647.55 
2020-10-11,1647.55 
2020-10-10,1647.55 
2020-10-09,1647.55 
2020-10-08,1644.09 
2020-10-07,1641.45 
2020-10-06,1638.57 
2020-10-05,1634.77 
2020-10-04,1634.76 
2020-10-03,1634.76 
2020-10-02,1634.76 
2020-10-01,1634.76 
2020-09-30,1634.76 
2020-09-29,1629.06 
2020-09-28,1625.73 
2020-09-27,1625.73 
2020-09-26,1625.73 
2020-09-25,1629.96 
2020-09-24,1634.86 
2020-09-23,1638.95 
2020-09-22,1646.54 
2020-09-21,1648.03 
2020-09-20,1648.03 
2020-09-19,1648.03 
2020-09-18,1651.40 
2020-09-17,1655.99 
2020-09-16,1655.10 
2020-09-15,1650.18 
2020-09-14,1646.66 
2020-09-13,1646.66 
2020-09-12,1646.66 
2020-09-11,1644.42 
2020-09-10,1644.33 
2020-09-09,1644.16 
2020-09-08,1639.50 
2020-09-07,1642.44 
2020-09-06,1642.44 
2020-09-05,1642.44 
2020-09-04,1642.90 
2020-09-03,1637.69 
2020-09-02,1633.30 
2020-09-01,1634.81 
2020-08-31,1638.42 
2020-08-30,1638.42 
2020-08-29,1641.74 
2020-08-28,1643.32 
2020-08-27,1639.68 
2020-08-26,1632.47 
2020-08-25,1626.54 
2020-08-24,1626.54 
2020-08-23,1626.54 
2020-08-22,1626.54 
2020-08-21,1630.80 
2020-08-20,1643.49 
2020-08-19,1646.65 
2020-08-18,1657.04 
2020-08-17,1657.04 
2020-08-16,1657.04 
2020-08-15,1657.04 
2020-08-14,1661.55 
2020-08-13,1660.80 
2020-08-12,1658.62 
2020-08-11,1649.65 
2020-08-10,1643.20 
2020-08-09,1643.19 
2020-08-08,1643.20 
2020-08-07,1639.12 
2020-08-06,1630.20 
2020-08-05,1622.58 
2020-08-04,1616.46 
2020-08-03,1615.07 
2020-08-02,1615.07 
2020-08-01,1615.07 
2020-07-31,1617.33 
2020-07-30,1615.01 
2020-07-29,1610.09 
2020-07-28,1601.55 
2020-07-27,1600.60 
2020-07-26,1600.60 
2020-07-25,1600.61 
2020-07-24,1603.46 
2020-07-23,1603.53 
2020-07-22,1602.09 
2020-07-21,1598.21 
2020-07-20,1596.54 
2020-07-19,1596.55 
2020-07-18,1596.55 
2020-07-17,1594.74 
2020-07-16,1596.12 
2020-07-15,1593.09 
2020-07-14,1590.98 
2020-07-13,1585.58 
2020-07-12,1585.58 
2020-07-11,1586.51 
2020-07-10,1586.51 
2020-07-09,1584.66 
2020-07-08,1585.78 
2020-07-07,1586.12 
2020-07-06,1579.67 
2020-07-05,1579.67 
2020-07-04,1575.65 
2020-07-03,1575.65 
2020-07-02,1570.03 
2020-07-01,1568.92 
2020-06-30,1569.37 
2020-06-29,1575.94 
2020-06-28,1575.95 
2020-06-27,1575.95 
2020-06-26,1575.40 
2020-06-25,1580.16 
2020-06-24,1574.29 
2020-06-23,1572.96 
2020-06-22,1571.80 
2020-06-21,1571.80 
2020-06-20,1571.81 
2020-06-19,1570.94 
2020-06-18,1571.29 
2020-06-17,1565.36 
2020-06-16,1552.79 
2020-06-15,1576.18 
2020-06-14,1576.18 
2020-06-13,1576.19 
2020-06-12,1585.63 
2020-06-11,1589.67 
2020-06-10,1587.80 
2020-06-09,1585.63 
2020-06-08,1582.52 
2020-06-07,1582.52 
2020-06-06,1582.52 
2020-06-05,1576.69 
2020-06-04,1572.76 
2020-06-03,1561.53 
2020-06-02,1553.17 
2020-06-01,1546.05 
2020-05-31,1546.05 
2020-05-30,1546.05 
2020-05-29,1544.89 
2020-05-28,1546.92 
2020-05-27,1544.97 
2020-05-26,1534.77 
2020-05-25,1530.82 
2020-05-24,1530.82 
2020-05-23,1530.82 
2020-05-22,1535.88 
2020-05-21,1531.54 
2020-05-20,1525.37 
2020-05-19,1514.77 
2020-05-18,1514.77 
2020-05-17,1513.64 
2020-05-16,1513.64 
2020-05-15,1514.08 
2020-05-14,1515.00 
2020-05-13,1510.76 
2020-05-12,1512.98 
2020-05-11,1514.69 
2020-05-10,1514.68 
2020-05-09,1514.68 
2020-05-08,1508.82 
2020-05-07,1504.67 
2020-05-06,1500.96 
2020-05-05,1500.96 
2020-05-04,1510.09 
2020-05-03,1510.08 
2020-05-02,1510.08 
2020-05-01,1510.07 
2020-04-30,1510.07 
2020-04-29,1504.70 
2020-04-28,1499.93 
2020-04-27,1495.03 
2020-04-26,1495.03 
2020-04-25,1495.02 
2020-04-24,1498.15 
2020-04-23,1493.14 
2020-04-22,1491.93 
2020-04-21,1498.53 
2020-04-20,1498.33 
2020-04-19,1498.32 
2020-04-18,1498.32 
2020-04-17,1485.73 
