date,date
2020-04-27,1596.27 
2020-04-26,1596.26 
2020-04-25,1596.26 
2020-04-24,1592.79 
2020-04-23,1585.17 
2020-04-22,1603.30 
2020-04-21,1604.15 
2020-04-20,1596.68 
2020-04-19,1596.68 
2020-04-18,1596.67 
2020-04-17,1594.91 
2020-04-16,1596.50 
2020-04-15,1596.49 
2020-04-14,1596.48 
2020-04-13,1597.37 
2020-04-12,1597.36 
2020-04-11,1597.36 
2020-04-10,1588.22 
2020-04-09,1581.54 
2020-04-08,1570.38 
2020-04-07,1551.52 
2020-04-06,1552.95 
2020-04-05,1552.94 
2020-04-04,1552.93 
2020-04-03,1552.26 
2020-04-02,1566.66 
2020-04-01,1568.69 
2020-03-31,1559.42 
2020-03-30,1570.45 
2020-03-29,1570.43 
2020-03-28,1570.41 
2020-03-27,1554.66 
2020-03-26,1539.63 
2020-03-25,1509.27 
2020-03-24,1521.52 
2020-03-23,1530.30 
2020-03-22,1530.28 
2020-03-21,1530.26 
2020-03-20,1525.49 
2020-03-19,1552.42 
2020-03-18,1551.66 
2020-03-17,1567.03 
2020-03-16,1552.21 
2020-03-15,1552.19 
2020-03-14,1552.17 
2020-03-13,1601.03 
2020-03-12,1611.32 
2020-03-11,1611.43 
2020-03-10,1639.30 
2020-03-09,1649.62 
2020-03-08,1649.60 
2020-03-07,1649.58 
2020-03-06,1655.29 
2020-03-05,1649.77 
2020-03-04,1646.48 
2020-03-03,1634.25 
2020-03-02,1647.08 
2020-03-01,1647.07 
2020-02-29,1647.05 
2020-02-28,1659.87 
2020-02-27,1663.64 
2020-02-26,1672.18 
2020-02-25,1687.67 
2020-02-24,1688.12 
2020-02-23,1688.10 
2020-02-22,1688.08 
2020-02-21,1689.39 
2020-02-20,1684.63 
2020-02-19,1687.56 
2020-02-18,1684.85 
2020-02-17,1683.63 
2020-02-16,1683.61 
2020-02-15,1683.58 
2020-02-14,1686.15 
2020-02-13,1683.68 
2020-02-12,1681.03 
2020-02-11,1679.82 
2020-02-10,1682.30 
2020-02-09,1682.28 
2020-02-08,1682.26 
2020-02-07,1679.18 
2020-02-06,1675.34 
2020-02-05,1667.10 
2020-02-04,1667.93 
2020-02-03,1671.36 
2020-02-02,1671.34 
2020-02-01,1671.31 
2020-01-31,1673.70 
2020-01-30,1671.86 
2020-01-29,1666.43 
2020-01-28,1675.22 
2020-01-27,1675.19 
2020-01-26,1675.17 
2020-01-25,1675.15 
2020-01-24,1675.13 
2020-01-23,1673.83 
2020-01-22,1675.74 
2020-01-21,1673.41 
2020-01-20,1672.13 
2020-01-19,1672.11 
2020-01-18,1672.08 
2020-01-17,1671.41 
2020-01-16,1670.63 
2020-01-15,1669.44 
2020-01-14,1667.18 
2020-01-13,1666.91 
2020-01-12,1666.88 
2020-01-11,1666.86 
2020-01-10,1664.92 
2020-01-09,1666.79 
2020-01-08,1667.66 
2020-01-07,1670.23 
2020-01-06,1671.08 
2020-01-05,1671.06 
2020-01-04,1671.05 
2020-01-03,1665.45 
2020-01-02,1663.87 
2020-01-01,1663.85 
2019-12-31,1666.19 
2019-12-30,1664.35 
2019-12-29,1664.33 
2019-12-28,1664.31 
2019-12-27,1664.01 
2019-12-26,1663.67 
2019-12-25,1663.65 
2019-12-24,1662.78 
2019-12-23,1659.49 
2019-12-22,1659.48 
2019-12-21,1659.48 
2019-12-20,1659.30 
2019-12-19,1660.39 
2019-12-18,1660.88 
2019-12-17,1656.62 
2019-12-16,1653.93 
2019-12-15,1653.92 
2019-12-14,1653.92 
2019-12-13,1651.09 
2019-12-12,1650.02 
2019-12-11,1650.78 
2019-12-10,1650.95 
2019-12-09,1645.89 
2019-12-08,1645.89 
2019-12-07,1645.88 
2019-12-06,1646.06 
2019-12-05,1641.49 
2019-12-04,1642.56 
2019-12-03,1648.69 
2019-12-02,1652.54 
2019-12-01,1652.54 
2019-11-30,1652.54 
2019-11-29,1650.02 
2019-11-28,1647.98 
2019-11-27,1645.88 
2019-11-26,1641.87 
2019-11-25,1641.98 
2019-11-24,1641.98 
2019-11-23,1641.98 
2019-11-22,1644.11 
2019-11-21,1645.15 
2019-11-20,1643.59 
2019-11-19,1641.04 
2019-11-18,1637.70 
2019-11-17,1637.70 
2019-11-16,1637.69 
2019-11-15,1637.60 
2019-11-14,1638.09 
2019-11-13,1635.74 
2019-11-12,1637.09 
2019-11-11,1637.34 
2019-11-10,1637.34 
2019-11-09,1637.33 
2019-11-08,1635.02 
2019-11-07,1634.63 
2019-11-06,1635.18 
2019-11-05,1632.14 
2019-11-04,1630.55 
2019-11-03,1630.55 
2019-11-02,1630.54 
2019-11-01,1634.69 
2019-10-31,1631.24 
2019-10-30,1629.28 
2019-10-29,1628.30 
2019-10-28,1630.63 
2019-10-27,1630.62 
2019-10-26,1630.62 
2019-10-25,1630.02 
2019-10-24,1630.18 
2019-10-23,1630.06 
2019-10-22,1626.86 
2019-10-21,1630.17 
2019-10-20,1630.17 
2019-10-19,1630.17 
2019-10-18,1629.75 
2019-10-17,1632.63 
2019-10-16,1629.30 
2019-10-15,1631.69 
2019-10-14,1624.02 
2019-10-13,1624.01 
2019-10-12,1624.00 
2019-10-11,1620.76 
2019-10-10,1626.08 
2019-10-09,1626.07 
2019-10-08,1625.93 
2019-10-07,1620.45 
2019-10-06,1620.44 
2019-10-05,1620.43 
2019-10-04,1624.57 
2019-10-03,1624.56 
2019-10-02,1628.03 
2019-10-01,1629.51 
2019-09-30,1629.05 
2019-09-29,1629.04 
2019-09-28,1629.03 
2019-09-27,1629.62 
2019-09-26,1631.08 
2019-09-25,1631.77 
2019-09-24,1633.13 
2019-09-23,1634.90 
2019-09-22,1634.89 
2019-09-21,1634.88 
2019-09-20,1632.82 
2019-09-19,1633.08 
2019-09-18,1630.99 
2019-09-17,1632.49 
2019-09-16,1630.27 
2019-09-15,1630.26 
2019-09-14,1630.25 
2019-09-13,1630.24 
2019-09-12,1630.23 
2019-09-11,1632.88 
2019-09-10,1632.75 
2019-09-09,1631.28 
2019-09-08,1631.27 
2019-09-07,1631.26 
2019-09-06,1625.95 
2019-09-05,1621.42 
2019-09-04,1623.08 
2019-09-03,1623.34 
2019-09-02,1625.66 
2019-09-01,1625.66 
2019-08-31,1625.65 
2019-08-30,1621.30 
2019-08-29,1620.53 
2019-08-28,1620.67 
2019-08-27,1621.34 
2019-08-26,1625.78 
2019-08-25,1625.77 
2019-08-24,1625.76 
2019-08-23,1628.46 
2019-08-22,1624.21 
2019-08-21,1629.43 
2019-08-20,1625.06 
2019-08-19,1618.14 
2019-08-18,1618.13 
2019-08-17,1618.13 
2019-08-16,1627.78 
2019-08-15,1627.77 
2019-08-14,1623.24 
2019-08-13,1624.71 
2019-08-12,1627.72 
2019-08-11,1627.72 
2019-08-10,1627.71 
2019-08-09,1620.08 
2019-08-08,1618.55 
2019-08-07,1618.49 
2019-08-06,1627.79 
2019-08-05,1633.87 
2019-08-04,1633.86 
2019-08-03,1633.85 
2019-08-02,1633.44 
2019-08-01,1636.31 
2019-07-31,1637.90 
2019-07-30,1638.01 
2019-07-29,1636.19 
2019-07-28,1636.18 
2019-07-27,1636.17 
2019-07-26,1637.28 
2019-07-25,1633.87 
2019-07-24,1631.39 
2019-07-23,1632.38 
2019-07-22,1631.27 
2019-07-21,1631.26 
2019-07-20,1631.24 
2019-07-19,1631.03 
2019-07-18,1630.56 
2019-07-17,1630.42 
2019-07-16,1629.75 
2019-07-15,1628.75 
2019-07-14,1628.74 
2019-07-13,1628.72 
2019-07-12,1628.31 
2019-07-11,1625.52 
2019-07-10,1626.67 
2019-07-09,1627.89 
2019-07-08,1631.28 
2019-07-07,1631.27 
2019-07-06,1631.25 
2019-07-05,1630.44 
2019-07-04,1626.18 
2019-07-03,1623.93 
2019-07-02,1619.85 
2019-07-01,1617.44 
2019-06-30,1617.42 
2019-06-29,1617.41 
2019-06-28,1615.68 
2019-06-27,1616.98 
2019-06-26,1620.62 
2019-06-25,1622.01 
2019-06-24,1621.80 
2019-06-23,1621.79 
2019-06-22,1621.77 
2019-06-21,1617.89 
2019-06-20,1614.89 
2019-06-19,1609.16 
2019-06-18,1608.72 
2019-06-17,1610.96 
2019-06-16,1610.95 
2019-06-15,1610.93 
2019-06-14,1610.58 
2019-06-13,1612.38 
2019-06-12,1610.09 
2019-06-11,1607.70 
2019-06-10,1602.34 
2019-06-09,1602.32 
2019-06-08,1602.30 
2019-06-07,1595.73 
2019-06-06,1595.71 
2019-06-05,1588.66 
2019-06-04,1588.87 
2019-06-03,1592.14 
2019-06-02,1592.12 
2019-06-01,1592.10 
2019-05-31,1588.64 
2019-05-30,1594.37 
2019-05-29,1594.48 
2019-05-28,1594.14 
2019-05-27,1592.45 
2019-05-26,1592.43 
2019-05-25,1592.41 
2019-05-24,1597.12 
2019-05-23,1597.38 
2019-05-22,1594.75 
2019-05-21,1598.54 
2019-05-20,1601.25 
2019-05-19,1601.23 
2019-05-18,1601.21 
2019-05-17,1595.74 
2019-05-16,1592.60 
2019-05-15,1588.13 
2019-05-14,1593.87 
2019-05-13,1593.87 
2019-05-12,1593.85 
2019-05-11,1593.83 
2019-05-10,1599.23 
2019-05-09,1598.70 
2019-05-08,1606.84 
2019-05-07,1603.44 
2019-05-06,1603.41 
2019-05-05,1603.39 
2019-05-04,1603.37 
2019-05-03,1607.76 
2019-05-02,1608.71 
2019-05-01,1608.69 
2019-04-30,1606.37 
2019-04-29,1605.32 
2019-04-28,1605.29 
2019-04-27,1605.27 
2019-04-26,1605.83 
2019-04-25,1604.91 
2019-04-24,1601.47 
2019-04-23,1600.90 
2019-04-22,1601.57 
2019-04-21,1601.54 
2019-04-20,1601.52 
2019-04-19,1602.07 
2019-04-18,1600.98 
2019-04-17,1600.71 
2019-04-16,1600.81 
2019-04-15,1598.95 
2019-04-14,1598.93 
2019-04-13,1598.91 
2019-04-12,1599.71 
2019-04-11,1598.55 
2019-04-10,1600.52 
2019-04-09,1600.55 
2019-04-08,1597.19 
2019-04-07,1597.17 
2019-04-06,1597.15 
2019-04-05,1598.67 
2019-04-04,1595.21 
2019-04-03,1595.50 
2019-04-02,1590.23 
2019-04-01,1588.53 
2019-03-31,1588.51 
2019-03-30,1588.49 
2019-03-29,1587.86 
2019-03-28,1588.87 
2019-03-27,1583.48 
2019-03-26,1584.84 
2019-03-25,1590.09 
2019-03-24,1590.06 
2019-03-23,1590.04 
2019-03-22,1586.97 
2019-03-21,1588.94 
2019-03-20,1586.58 
2019-03-19,1584.83 
2019-03-18,1582.43 
2019-03-17,1582.41 
2019-03-16,1582.39 
2019-03-15,1582.49 
2019-03-14,1579.68 
2019-03-13,1576.91 
2019-03-12,1571.41 
2019-03-11,1573.69 
2019-03-10,1573.67 
2019-03-09,1573.65 
2019-03-08,1577.29 
2019-03-07,1578.61 
2019-03-06,1578.21 
2019-03-05,1578.90 
2019-03-04,1579.27 
2019-03-03,1579.24 
2019-03-02,1579.22 
2019-03-01,1579.19 
2019-02-28,1579.95 
2019-02-27,1580.03 
2019-02-26,1578.14 
2019-02-25,1575.29 
2019-02-24,1575.26 
2019-02-23,1575.24 
2019-02-22,1576.72 
2019-02-21,1575.21 
2019-02-20,1574.38 
2019-02-19,1573.80 
2019-02-18,1568.93 
2019-02-17,1568.91 
2019-02-16,1568.89 
2019-02-15,1569.68 
2019-02-14,1568.67 
2019-02-13,1563.97 
2019-02-12,1562.41 
2019-02-11,1562.90 
2019-02-10,1562.88 
2019-02-09,1562.85 
2019-02-08,1568.04 
2019-02-07,1563.94 
2019-02-06,1563.91 
2019-02-05,1563.89 
2019-02-04,1563.87 
2019-02-03,1563.84 
2019-02-02,1563.82 
2019-02-01,1559.18 
2019-01-31,1553.52 
2019-01-30,1552.98 
2019-01-29,1556.99 
2019-01-28,1553.10 
2019-01-27,1553.07 
2019-01-26,1553.05 
2019-01-25,1552.21 
2019-01-24,1552.97 
2019-01-23,1556.29 
2019-01-22,1556.94 
2019-01-21,1550.22 
2019-01-20,1550.20 
2019-01-19,1550.18 
2019-01-18,1549.94 
2019-01-17,1547.97 
2019-01-16,1545.54 
2019-01-15,1546.70 
2019-01-14,1546.27 
2019-01-13,1546.25 
2019-01-12,1546.23 
2019-01-11,1545.72 
2019-01-10,1540.90 
2019-01-09,1538.22 
2019-01-08,1534.92 
2019-01-07,1523.41 
2019-01-06,1523.39 
2019-01-05,1523.37 
2019-01-04,1529.52 
2019-01-03,1530.58 
2019-01-02,1526.76 
2019-01-01,1526.74 
2018-12-31,1521.20 
2018-12-30,1521.17 
2018-12-29,1521.15 
2018-12-28,1518.44 
2018-12-27,1512.94 
2018-12-26,1520.46 
2018-12-25,1520.44 
2018-12-24,1524.44 
2018-12-23,1524.41 
2018-12-22,1524.39 
2018-12-21,1535.43 
2018-12-20,1536.13 
2018-12-19,1537.86 
2018-12-18,1542.28 
2018-12-17,1548.02 
2018-12-16,1548.00 
2018-12-15,
2018-12-14,1549.48 
2018-12-13,1545.43 
2018-12-12,1539.30 
2018-12-11,1549.04 
2018-12-10,1544.44 
2018-12-09,1544.42 
2018-12-08,1544.39 
2018-12-07,1556.51 
2018-12-06,1562.43 
2018-12-05,1563.78 
2018-12-04,1557.48 
2018-12-03,1558.31 
2018-12-02,1558.28 
2018-12-01,1558.26 
2018-11-30,1552.06 
2018-11-29,1548.61 
2018-11-28,1548.66 
2018-11-27,1544.15 
2018-11-26,1543.08 
2018-11-25,1543.05 
2018-11-24,1543.02 
2018-11-23,1546.13 
2018-11-22,1542.38 
2018-11-21,1550.09 
2018-11-20,1553.40 
2018-11-19,1548.88 
2018-11-18,1548.86 
2018-11-17,1548.83 
2018-11-16,1550.73 
2018-11-15,1555.06 
2018-11-14,1552.58 
2018-11-13,1559.44 
2018-11-12,1563.97 
2018-11-11,1563.94 
2018-11-10,1563.91 
2018-11-09,1561.72 
2018-11-08,1554.62 
2018-11-07,1551.49 
2018-11-06,1550.82 
2018-11-05,1551.73 
2018-11-04,1551.70 
2018-11-03,1551.67 
2018-11-02,1549.72 
2018-11-01,1542.10 
2018-10-31,1543.92 
2018-10-30,1542.30 
2018-10-29,1546.02 
2018-10-28,1545.99 
2018-10-27,1545.96 
2018-10-26,1545.58 
2018-10-25,1547.55 
2018-10-24,1554.38 
2018-10-23,1557.14 
2018-10-22,1558.11 
2018-10-21,1558.08 
2018-10-20,1558.06 
2018-10-19,1561.02 
2018-10-18,1560.31 
2018-10-17,1553.67 
2018-10-16,1552.21 
2018-10-15,1551.38 
2018-10-14,1551.35 
2018-10-13,1551.32 
2018-10-12,1563.21 
2018-10-11,1568.96 
2018-10-10,1569.14 
2018-10-09,1569.11 
2018-10-08,1572.63 
2018-10-07,1572.60 
2018-10-06,1572.57 
2018-10-05,1577.57 
2018-10-04,1580.79 
2018-10-03,1580.76 
2018-10-02,1578.67 
2018-10-01,1580.88 
2018-09-30,1580.85 
2018-09-29,1580.82 
2018-09-28,1580.41 
2018-09-27,1579.39 
2018-09-26,1579.36 
2018-09-25,1579.33 
2018-09-24,1579.30 
2018-09-23,1579.27 
2018-09-22,1579.24 
2018-09-21,1575.70 
2018-09-20,1576.73 
2018-09-19,1575.18 
2018-09-18,1576.28 
2018-09-17,1575.17 
2018-09-16,1575.14 
2018-09-15,1575.12 
2018-09-14,1575.42 
2018-09-13,1573.45 
2018-09-12,1573.04 
2018-09-11,1572.17 
2018-09-10,1572.48 
2018-09-09,1572.46 
2018-09-08,1572.43 
2018-09-07,1573.59 
2018-09-06,1576.28 
2018-09-05,1578.24 
2018-09-04,1577.55 
2018-09-03,1578.88 
2018-09-02,1578.86 
2018-09-01,1578.83 
2018-08-31,1578.58 
2018-08-30,1577.29 
2018-08-29,1573.46 
2018-08-28,1573.17 
2018-08-27,1570.77 
2018-08-26,1570.74 
2018-08-25,1570.72 
2018-08-24,1571.97 
2018-08-23,1571.23 
2018-08-22,1569.40 
2018-08-21,1565.89 
2018-08-20,1564.93 
2018-08-19,1564.90 
2018-08-18,1564.88 
2018-08-17,1558.28 
2018-08-16,1562.07 
2018-08-15,1562.04 
2018-08-14,1563.94 
2018-08-13,1569.23 
2018-08-12,1569.20 
2018-08-11,1569.18 
2018-08-10,1567.83 
2018-08-09,1567.40 
2018-08-08,1564.64 
2018-08-07,1563.23 
2018-08-06,1559.95 
2018-08-05,1559.92 
2018-08-04,1559.89 
2018-08-03,1562.11 
2018-08-02,1562.05 
2018-08-01,1561.85 
2018-07-31,1563.91 
2018-07-30,1565.24 
2018-07-29,1565.21 
2018-07-28,1565.18 
2018-07-27,1562.04 
2018-07-26,1563.11 
2018-07-25,1558.56 
2018-07-24,1560.75 
2018-07-23,1558.81 
2018-07-22,1558.78 
2018-07-21,1558.75 
2018-07-20,1559.95 
2018-07-19,1559.20 
2018-07-18,1557.56 
2018-07-17,1558.40 
2018-07-16,1555.72 
2018-07-15,1555.69 
2018-07-14,1555.67 
2018-07-13,1554.52 
2018-07-12,1558.69 
2018-07-11,1556.16 
2018-07-10,1552.40 
2018-07-09,1548.20 
2018-07-08,1548.17 
2018-07-07,1548.15 
2018-07-06,1546.68 
2018-07-05,1546.72 
2018-07-04,1543.26 
2018-07-03,1549.15 
2018-07-02,1543.46 
2018-07-01,1543.43 
2018-06-30,1543.40 
2018-06-29,1546.04 
2018-06-28,1544.96 
2018-06-27,1543.20 
2018-06-26,1550.82 
2018-06-25,1548.14 
2018-06-24,1548.11 
2018-06-23,1548.09 
2018-06-22,1551.12 
2018-06-21,1547.81 
2018-06-20,1550.12 
2018-06-19,1550.59 
2018-06-18,1552.88 
2018-06-17,1552.85 
2018-06-16,1552.83 
2018-06-15,1552.38 
2018-06-14,1552.40 
2018-06-13,1552.37 
2018-06-12,1549.39 
2018-06-11,1551.20 
2018-06-10,1551.17 
2018-06-09,1551.14 
2018-06-08,1548.18 
2018-06-07,1546.45 
2018-06-06,1546.43 
2018-06-05,1543.94 
2018-06-04,1541.72 
2018-06-03,1541.69 
2018-06-02,1541.66 
2018-06-01,1542.46 
2018-05-31,1539.31 
2018-05-30,1544.30 
2018-05-29,1544.05 
2018-05-28,1544.37 
2018-05-27,1544.34 
2018-05-26,1544.31 
2018-05-25,1544.76 
2018-05-24,1548.54 
2018-05-23,1544.85 
2018-05-22,1544.82 
2018-05-21,1546.12 
2018-05-20,1546.09 
2018-05-19,1546.06 
2018-05-18,1542.73 
2018-05-17,1541.91 
2018-05-16,1545.18 
2018-05-15,1543.75 
2018-05-14,1542.42 
2018-05-13,1542.39 
2018-05-12,1542.36 
2018-05-11,1538.02 
2018-05-10,1535.24 
2018-05-09,1534.44 
2018-05-08,1527.83 
2018-05-07,1527.80 
2018-05-06,1527.76 
2018-05-05,1527.73 
2018-05-04,1534.46 
2018-05-03,1533.25 
2018-05-02,1538.25 
2018-05-01,1538.22 
2018-04-30,1536.90 
2018-04-29,1536.87 
2018-04-28,1536.84 
2018-04-27,1532.83 
2018-04-26,1536.42 
2018-04-25,1538.22 
2018-04-24,1537.66 
2018-04-23,1542.40 
2018-04-22,1542.37 
2018-04-21,1542.34 
2018-04-20,1544.97 
2018-04-19,1543.81 
2018-04-18,1539.31 
2018-04-17,1538.76 
2018-04-16,1532.55 
2018-04-15,1539.07 
2018-04-14,1539.04 
2018-04-13,1537.81 
2018-04-12,1538.21 
2018-04-11,1534.48 
2018-04-10,1532.55 
2018-04-09,1537.51 
2018-04-08,1537.48 
2018-04-07,1537.46 
2018-04-06,1527.46 
2018-04-05,1527.59 
2018-04-04,1529.77 
2018-04-03,1530.96 
