date,rate
2020-12-08,1682.48 
2020-12-07,1675.97 
2020-12-06,1676.02 
2020-12-05,1676.07 
2020-12-04,1662.92 
2020-12-03,1655.61 
2020-12-02,1640.12 
2020-12-01,1630.69 
2020-11-30,1642.13 
2020-11-29,1642.18 
2020-11-28,1642.23 
2020-11-27,1639.51 
2020-11-26,1633.20 
2020-11-25,1637.48 
2020-11-24,1629.05 
2020-11-23,1613.99 
2020-11-22,1614.03 
2020-11-21,1614.08 
2020-11-20,1613.65 
2020-11-19,1609.52 
2020-11-18,1609.63 
2020-11-17,1606.25 
2020-11-16,1590.56 
2020-11-15,1590.61 
2020-11-14,1590.65 
2020-11-13,1585.37 
2020-11-12,1586.39 
2020-11-11,1579.77 
2020-11-10,1575.76 
2020-11-09,1567.29 
2020-11-08,1567.34 
2020-11-07,1567.38 
2020-11-06,1560.05 
2020-11-05,1542.28 
2020-11-04,1535.02 
2020-11-03,1520.59 
2020-11-02,1516.60 
2020-11-01,1516.64 
2020-10-31,1516.69 
2020-10-30,1533.06 
2020-10-29,1540.92 
2020-10-28,1539.71 
2020-10-27,1543.23 
2020-10-26,1544.86 
2020-10-25,1544.90 
2020-10-24,1544.95 
2020-10-23,1543.43 
2020-10-22,1549.47 
2020-10-21,1548.57 
2020-10-20,1541.49 
2020-10-19,1541.48 
2020-10-18,1541.53 
2020-10-17,1541.57 
2020-10-16,1547.25 
2020-10-15,1554.54 
2020-10-14,1559.51 
2020-10-13,1558.20 
2020-10-12,1554.69 
2020-10-11,1554.73 
2020-10-10,1554.78 
2020-10-09,1554.83 
2020-10-08,1554.00 
2020-10-07,1547.72 
2020-10-06,1544.98 
2020-10-05,1535.46 
2020-10-04,1535.50 
2020-10-03,1535.55 
2020-10-02,1535.60 
2020-10-01,1535.64 
2020-09-30,1535.69 
2020-09-29,1528.22 
2020-09-28,1519.91 
2020-09-27,1519.95 
2020-09-26,1520.00 
2020-09-25,1519.05 
2020-09-24,1534.66 
2020-09-23,1534.70 
2020-09-22,1551.55 
2020-09-21,1557.13 
2020-09-20,1557.17 
2020-09-19,1557.22 
2020-09-18,1557.10 
2020-09-17,1565.21 
2020-09-16,1566.92 
2020-09-15,1558.95 
2020-09-14,1550.75 
2020-09-13,1550.79 
2020-09-12,1550.84 
2020-09-11,1549.22 
2020-09-10,1544.09 
2020-09-09,1549.18 
2020-09-08,1539.34 
2020-09-07,1539.06 
2020-09-06,1539.11 
2020-09-05,1539.16 
2020-09-04,1546.71 
2020-09-03,1536.02 
2020-09-02,1531.67 
2020-09-01,1528.62 
2020-08-31,1540.14 
2020-08-30,1540.23 
2020-08-29,1540.01 
2020-08-28,1544.27 
2020-08-27,1541.56 
2020-08-26,1532.00 
2020-08-25,1522.03 
2020-08-24,1522.03 
2020-08-23,1522.07 
2020-08-22,1522.12 
2020-08-21,1515.56 
2020-08-20,1540.26 
2020-08-19,1540.80 
2020-08-18,1557.01 
2020-08-17,1557.05 
2020-08-16,1557.10 
2020-08-15,1557.15 
2020-08-14,1566.57 
2020-08-13,1565.48 
2020-08-12,1559.89 
2020-08-11,1552.87 
2020-08-10,1544.19 
2020-08-09,1544.14 
2020-08-08,1544.19 
2020-08-07,1538.78 
2020-08-06,1527.80 
2020-08-05,1516.02 
2020-08-04,1508.33 
2020-08-03,1507.71 
2020-08-02,1507.75 
2020-08-01,1507.80 
2020-07-31,1512.34 
2020-07-30,1510.09 
2020-07-29,1506.27 
2020-07-28,1491.32 
2020-07-27,1486.63 
2020-07-26,1486.67 
2020-07-25,1486.72 
2020-07-24,1491.13 
2020-07-23,1494.63 
2020-07-22,1494.05 
2020-07-21,1484.58 
2020-07-20,1485.16 
2020-07-19,1485.20 
2020-07-18,1485.24 
2020-07-17,1481.49 
2020-07-16,1486.04 
2020-07-15,1480.40 
2020-07-14,1477.95 
2020-07-13,1468.34 
2020-07-12,1468.39 
2020-07-11,1473.21 
2020-07-10,1473.21 
2020-07-09,1470.84 
2020-07-08,1474.51 
2020-07-07,1480.20 
2020-07-06,1468.88 
2020-07-05,1468.92 
2020-07-04,1460.40 
2020-07-03,1460.40 
2020-07-02,1454.39 
2020-07-01,1452.33 
2020-06-30,1449.94 
2020-06-29,1458.90 
2020-06-28,1458.95 
2020-06-27,1458.99 
2020-06-26,1454.45 
2020-06-25,1469.07 
2020-06-24,1458.69 
2020-06-23,1458.68 
2020-06-22,1462.52 
2020-06-21,1462.56 
2020-06-20,1462.61 
2020-06-19,1460.08 
2020-06-18,1463.89 
2020-06-17,1453.27 
2020-06-16,1426.84 
2020-06-15,1458.91 
2020-06-14,1458.95 
2020-06-13,1458.99 
2020-06-12,1477.00 
2020-06-11,1484.46 
2020-06-10,1480.86 
2020-06-09,1479.27 
2020-06-08,1476.12 
2020-06-07,1476.17 
