date,rate
2020-12-08,1756.37 
2020-12-07,1749.51 
2020-12-06,1749.52 
2020-12-05,1749.53 
2020-12-04,1732.73 
2020-12-03,1723.72 
2020-12-02,1706.25 
2020-12-01,1687.72 
2020-11-30,1707.24 
2020-11-29,1707.25 
2020-11-28,1707.26 
2020-11-27,1705.47 
2020-11-26,1695.15 
2020-11-25,1701.55 
2020-11-24,1696.49 
2020-11-23,1673.91 
2020-11-22,1673.92 
2020-11-21,1673.93 
2020-11-20,1672.88 
2020-11-19,1672.33 
2020-11-18,1671.20 
2020-11-17,1673.06 
2020-11-16,1650.71 
2020-11-15,1650.72 
2020-11-14,1650.73 
2020-11-13,1640.71 
2020-11-12,1644.64 
2020-11-11,1630.96 
2020-11-10,1631.61 
2020-11-09,1621.29 
2020-11-08,1621.30 
2020-11-07,1621.30 
2020-11-06,1620.29 
2020-11-05,1596.87 
2020-11-04,1590.90 
2020-11-03,1572.78 
2020-11-02,1561.02 
2020-11-01,1561.03 
2020-10-31,1561.03 
2020-10-30,1584.68 
2020-10-29,1594.85 
2020-10-28,1590.84 
2020-10-27,1596.51 
2020-10-26,1599.92 
2020-10-25,1599.93 
2020-10-24,1599.93 
2020-10-23,1596.71 
2020-10-22,1602.46 
2020-10-21,1600.52 
2020-10-20,1594.83 
2020-10-19,1591.88 
2020-10-18,1591.89 
2020-10-17,1591.90 
2020-10-16,1598.84 
2020-10-15,1605.79 
2020-10-14,1614.29 
2020-10-13,1612.35 
2020-10-12,1607.85 
2020-10-11,1607.86 
2020-10-10,1607.87 
2020-10-09,1607.88 
2020-10-08,1607.58 
2020-10-07,1599.06 
2020-10-06,1597.33 
2020-10-05,1586.30 
2020-10-04,1586.31 
2020-10-03,1586.32 
2020-10-02,1586.33 
2020-10-01,1586.34 
2020-09-30,1586.35 
2020-09-29,1579.03 
2020-09-28,1568.72 
2020-09-27,1568.73 
2020-09-26,1568.74 
2020-09-25,1565.34 
2020-09-24,1585.99 
2020-09-23,1582.83 
2020-09-22,1603.04 
2020-09-21,1610.24 
2020-09-20,1610.25 
2020-09-19,1610.26 
2020-09-18,1609.13 
2020-09-17,1621.94 
2020-09-16,1624.81 
2020-09-15,1617.41 
2020-09-14,1603.65 
2020-09-13,1603.66 
2020-09-12,1603.67 
2020-09-11,1604.31 
2020-09-10,1596.41 
2020-09-09,1606.17 
2020-09-08,1594.19 
2020-09-07,1590.32 
2020-09-06,1590.33 
2020-09-05,1590.34 
2020-09-04,1603.77 
2020-09-03,1589.03 
2020-09-02,1583.22 
2020-09-01,1576.23 
2020-08-31,1593.16 
2020-08-30,1593.18 
