date,rate
2020-12-08,1894.79 
2020-12-07,1891.72 
2020-12-06,1891.77 
2020-12-05,1891.83 
2020-12-04,1895.97 
2020-12-03,1896.77 
2020-12-02,1900.98 
2020-12-01,1901.14 
2020-11-30,1898.50 
2020-11-29,1898.55 
2020-11-28,1898.61 
2020-11-27,1903.41 
2020-11-26,1908.45 
2020-11-25,1906.18 
2020-11-24,1902.40 
2020-11-23,1900.79 
2020-11-22,1900.84 
2020-11-21,1900.89 
2020-11-20,1900.08 
2020-11-19,1897.18 
2020-11-18,1895.66 
2020-11-17,1890.74 
2020-11-16,1885.93 
2020-11-15,1885.98 
2020-11-14,1886.03 
2020-11-13,1890.26 
2020-11-12,1903.52 
2020-11-11,1906.26 
2020-11-10,1903.29 
2020-11-09,1896.11 
2020-11-08,1896.16 
2020-11-07,1896.21 
2020-11-06,1889.10 
2020-11-05,1886.40 
2020-11-04,1883.14 
2020-11-03,1887.88 
2020-11-02,1889.45 
2020-11-01,1889.50 
2020-10-31,1889.55 
2020-10-30,1889.59 
2020-10-29,1883.91 
2020-10-28,1886.38 
2020-10-27,1889.42 
2020-10-26,1894.95 
2020-10-25,1895.00 
2020-10-24,1895.05 
2020-10-23,1895.13 
2020-10-22,1891.97 
2020-10-21,1895.26 
2020-10-20,1890.23 
2020-10-19,1898.14 
2020-10-18,1898.19 
2020-10-17,1898.24 
2020-10-16,1900.04 
2020-10-15,1901.31 
2020-10-14,1891.49 
2020-10-13,1888.31 
2020-10-12,1884.13 
2020-10-11,1884.18 
2020-10-10,1884.23 
2020-10-09,1884.28 
2020-10-08,1880.17 
2020-10-07,1875.75 
2020-10-06,1868.98 
2020-10-05,1869.57 
2020-10-04,1869.62 
2020-10-03,1869.67 
2020-10-02,1869.72 
2020-10-01,1869.77 
2020-09-30,1869.82 
2020-09-29,1861.49 
2020-09-28,1862.02 
2020-09-27,1862.07 
2020-09-26,1862.12 
2020-09-25,1866.17 
2020-09-24,1865.12 
2020-09-23,1868.94 
2020-09-22,1875.72 
2020-09-21,1877.66 
2020-09-20,1877.71 
2020-09-19,1877.76 
2020-09-18,1885.36 
2020-09-17,1881.89 
2020-09-16,1879.55 
2020-09-15,1876.41 
2020-09-14,1872.43 
2020-09-13,1872.48 
2020-09-12,1872.53 
2020-09-11,1869.90 
2020-09-10,1876.03 
2020-09-09,1877.31 
2020-09-08,1888.84 
2020-09-07,1894.68 
2020-09-06,1894.73 
2020-09-05,1894.78 
2020-09-04,1898.68 
2020-09-03,1884.91 
2020-09-02,1886.54 
2020-09-01,1888.27 
2020-08-31,1885.54 
2020-08-30,1885.65 
2020-08-29,1880.71 
2020-08-28,1879.35 
2020-08-27,1879.57 
2020-08-26,1863.99 
2020-08-25,1864.24 
2020-08-24,1864.24 
2020-08-23,1864.29 
2020-08-22,1864.35 
2020-08-21,1873.00 
2020-08-20,1873.27 
2020-08-19,1865.67 
2020-08-18,1863.01 
2020-08-17,1863.06 
2020-08-16,1863.11 
2020-08-15,1863.16 
2020-08-14,1862.79 
2020-08-13,1865.75 
2020-08-12,1860.90 
2020-08-11,1865.68 
2020-08-10,1866.94 
2020-08-09,1866.89 
2020-08-08,1866.94 
2020-08-07,1865.65 
2020-08-06,1864.35 
2020-08-05,1858.04 
2020-08-04,1855.60 
2020-08-03,1856.52 
2020-08-02,1856.57 
2020-08-01,1856.62 
2020-07-31,1855.02 
2020-07-30,1855.61 
2020-07-29,1847.20 
2020-07-28,1850.21 
2020-07-27,1862.39 
2020-07-26,1862.44 
2020-07-25,1862.49 
2020-07-24,1857.68 
2020-07-23,1862.57 
2020-07-22,1847.10 
2020-07-21,1845.91 
2020-07-20,1837.92 
2020-07-19,1837.97 
2020-07-18,1838.02 
2020-07-17,1846.50 
2020-07-16,1847.79 
2020-07-15,1854.54 
2020-07-14,1858.71 
2020-07-13,1856.98 
2020-07-12,1857.03 
2020-07-11,1845.84 
2020-07-10,1845.84 
2020-07-09,1843.99 
2020-07-08,1835.49 
2020-07-07,1828.71 
2020-07-06,1816.91 
2020-07-05,1816.96 
2020-07-04,1812.20 
2020-07-03,1812.20 
2020-07-02,1808.57 
2020-07-01,1803.01 
2020-06-30,1806.13 
2020-06-29,1811.81 
2020-06-28,1811.86 
2020-06-27,1811.91 
2020-06-26,1810.52 
2020-06-25,1811.44 
2020-06-24,1807.18 
2020-06-23,1803.05 
2020-06-22,1795.43 
2020-06-21,1795.48 
2020-06-20,1795.53 
2020-06-19,1795.58 
2020-06-18,1792.31 
2020-06-17,1786.92 
2020-06-16,1786.68 
2020-06-15,1789.03 
2020-06-14,1789.08 
2020-06-13,1789.13 
2020-06-12,1791.42 
2020-06-11,1792.99 
2020-06-10,1795.46 
2020-06-09,1795.78 
2020-06-08,1801.97 
2020-06-07,1802.02 
2020-06-06,1802.07 
2020-06-05,1794.56 
2020-06-04,1791.33 
2020-06-03,1785.75 
2020-06-02,1776.78 
2020-06-01,1769.47 
2020-05-31,1769.52 
2020-05-30,1769.57 
2020-05-29,1764.54 
2020-05-28,1764.43 
2020-05-27,1758.48 
2020-05-26,1751.89 
2020-05-25,1762.61 
2020-05-24,1762.66 
2020-05-23,1762.70 
2020-05-22,1758.89 
2020-05-21,1755.31 
2020-05-20,1753.89 
2020-05-19,1747.71 
2020-05-18,1747.71 
2020-05-17,1748.55 
2020-05-16,1748.60 
2020-05-15,1752.28 
2020-05-14,1751.42 
2020-05-13,1746.70 
2020-05-12,1741.63 
2020-05-11,1737.57 
2020-05-10,1737.61 
2020-05-09,1737.66 
2020-05-08,1738.80 
2020-05-07,1737.56 
2020-05-06,1738.14 
2020-05-05,1738.18 
2020-05-04,1739.84 
2020-05-03,1739.89 
2020-05-02,1739.94 
2020-05-01,1739.98 
2020-04-30,1740.03 
2020-04-29,1731.43 
2020-04-28,1735.53 
2020-04-27,1736.38 
2020-04-26,1736.42 
2020-04-25,1736.47 
2020-04-24,1734.32 
2020-04-23,1729.43 
2020-04-22,1734.40 
2020-04-21,1733.11 
2020-04-20,1730.91 
2020-04-19,1730.96 
2020-04-18,1731.00 
2020-04-17,1720.62 
2020-04-16,1718.46 
2020-04-15,1718.50 
2020-04-14,1715.02 
2020-04-13,1713.86 
2020-04-12,1713.91 
2020-04-11,1713.95 
2020-04-10,1707.88 
2020-04-09,1696.44 
2020-04-08,1689.15 
2020-04-07,1683.37 
2020-04-06,1683.76 
2020-04-05,1683.81 
2020-04-04,1683.85 
2020-04-03,1688.98 
2020-04-02,1680.65 
2020-04-01,1684.77 
2020-03-31,1688.38 
2020-03-30,1685.51 
2020-03-29,1685.55 
2020-03-28,1685.60 
2020-03-27,1664.34 
2020-03-26,1643.97 
2020-03-25,1641.02 
2020-03-24,1637.71 
2020-03-23,1650.78 
2020-03-22,1650.83 
2020-03-21,1650.87 
2020-03-20,1671.82 
2020-03-19,1699.68 
2020-03-18,1710.75 
2020-03-17,1725.28 
2020-03-16,1744.29 
2020-03-15,1744.34 
2020-03-14,1744.38 
2020-03-13,1764.81 
2020-03-12,1767.22 
2020-03-11,1780.51 
2020-03-10,1792.69 
2020-03-09,1796.81 
2020-03-08,1796.86 
2020-03-07,1796.91 
2020-03-06,1789.47 
2020-03-05,1782.09 
2020-03-04,1774.42 
2020-03-03,1784.94 
2020-03-02,1797.32 
2020-03-01,1797.37 
2020-02-29,1797.42 
2020-02-28,1798.29 
2020-02-27,1802.26 
2020-02-26,1810.62 
2020-02-25,1813.02 
2020-02-24,1812.87 
2020-02-23,1812.92 
2020-02-22,1812.96 
2020-02-21,1799.98 
2020-02-20,1797.82 
2020-02-19,1796.36 
2020-02-18,1793.00 
2020-02-17,1794.18 
2020-02-16,1794.23 
2020-02-15,1794.27 
2020-02-14,1794.34 
2020-02-13,1792.51 
2020-02-12,1791.46 
2020-02-11,1793.44 
2020-02-10,1789.59 
2020-02-09,1789.63 
2020-02-08,1789.68 
2020-02-07,1789.43 
2020-02-06,1781.12 
2020-02-05,1770.78 
2020-02-04,1778.25 
2020-02-03,1779.79 
2020-02-02,1779.83 
2020-02-01,1779.88 
2020-01-31,1780.21 
2020-01-30,1783.46 
2020-01-29,1781.23 
2020-01-28,1789.29 
