date,rate
2020-12-08,1508.87 
2020-12-07,1496.73 
2020-12-06,1496.74 
2020-12-05,1496.75 
2020-12-04,1477.08 
2020-12-03,1464.73 
2020-12-02,1443.27 
2020-12-01,1436.00 
2020-11-30,1447.83 
2020-11-29,1447.84 
2020-11-28,1447.85 
2020-11-27,1442.76 
2020-11-26,1434.04 
2020-11-25,1438.15 
2020-11-24,1425.79 
2020-11-23,1402.90 
2020-11-22,1402.91 
2020-11-21,1402.92 
2020-11-20,1401.26 
2020-11-19,1401.16 
2020-11-18,1402.72 
2020-11-17,1396.18 
2020-11-16,1371.46 
2020-11-15,1371.47 
2020-11-14,1371.49 
2020-11-13,1361.94 
2020-11-12,1362.65 
2020-11-11,1346.68 
2020-11-10,1342.34 
2020-11-09,1330.20 
2020-11-08,1330.21 
2020-11-07,1330.23 
2020-11-06,1320.59 
2020-11-05,1299.00 
2020-11-04,1288.03 
2020-11-03,1268.07 
2020-11-02,1263.68 
2020-11-01,1263.69 
2020-10-31,1263.70 
2020-10-30,1290.85 
2020-10-29,1300.87 
2020-10-28,1297.60 
2020-10-27,1306.12 
2020-10-26,1308.08 
2020-10-25,1308.09 
2020-10-24,1308.10 
2020-10-23,1306.37 
2020-10-22,1311.48 
2020-10-21,1308.68 
2020-10-20,1299.10 
2020-10-19,1296.72 
2020-10-18,1296.73 
2020-10-17,1296.74 
2020-10-16,1303.46 
2020-10-15,1311.04 
2020-10-14,1320.44 
2020-10-13,1320.02 
2020-10-12,1315.47 
2020-10-11,1315.48 
2020-10-10,1315.49 
2020-10-09,1315.50 
2020-10-08,1315.25 
2020-10-07,1305.62 
2020-10-06,1303.27 
2020-10-05,1288.56 
2020-10-04,1288.57 
2020-10-03,1288.58 
2020-10-02,1288.60 
2020-10-01,1288.61 
2020-09-30,1288.62 
2020-09-29,1278.18 
2020-09-28,1263.99 
2020-09-27,1264.00 
2020-09-26,1264.01 
2020-09-25,1256.88 
2020-09-24,1285.08 
2020-09-23,1281.05 
2020-09-22,1311.88 
2020-09-21,1322.78 
