date,rate
2020-12-08,1627.82 
2020-12-07,1619.23 
2020-12-06,1619.25 
2020-12-05,1619.27 
2020-12-04,1593.53 
2020-12-03,1581.51 
2020-12-02,1554.92 
2020-12-01,1528.97 
2020-11-30,1556.51 
2020-11-29,1556.53 
2020-11-28,1556.55 
2020-11-27,1553.70 
2020-11-26,1537.69 
2020-11-25,1545.88 
2020-11-24,1538.64 
2020-11-23,1505.73 
2020-11-22,1505.76 
2020-11-21,1505.78 
2020-11-20,1504.07 
2020-11-19,1503.22 
2020-11-18,1503.19 
2020-11-17,1506.01 
2020-11-16,1474.61 
2020-11-15,1474.63 
2020-11-14,1474.65 
2020-11-13,1460.78 
2020-11-12,1466.29 
2020-11-11,1445.39 
2020-11-10,1444.16 
2020-11-09,1428.51 
2020-11-08,1428.54 
2020-11-07,1428.56 
2020-11-06,1425.83 
2020-11-05,1393.94 
2020-11-04,1386.30 
2020-11-03,1360.40 
2020-11-02,1342.65 
2020-11-01,1342.67 
2020-10-31,1342.69 
2020-10-30,1377.87 
2020-10-29,1391.54 
2020-10-28,1385.65 
2020-10-27,1393.32 
2020-10-26,1398.66 
2020-10-25,1398.68 
2020-10-24,1398.70 
2020-10-23,1393.99 
2020-10-22,1402.71 
2020-10-21,1398.52 
2020-10-20,1389.48 
2020-10-19,1386.38 
2020-10-18,1386.40 
2020-10-17,1386.42 
2020-10-16,1394.83 
2020-10-15,1405.81 
2020-10-14,1418.39 
2020-10-13,1417.24 
2020-10-12,1410.15 
2020-10-11,1410.17 
2020-10-10,1410.19 
2020-10-09,1410.21 
2020-10-08,1409.58 
2020-10-07,1397.41 
2020-10-06,1393.61 
2020-10-05,1376.40 
2020-10-04,1376.42 
2020-10-03,1376.44 
2020-10-02,1376.46 
2020-10-01,1376.48 
2020-09-30,1376.50 
2020-09-29,1365.81 
2020-09-28,1348.86 
2020-09-27,1348.88 
2020-09-26,1348.90 
2020-09-25,1344.10 
2020-09-24,1374.52 
2020-09-23,1370.82 
2020-09-22,1401.52 
2020-09-21,1411.91 
2020-09-20,1411.93 
2020-09-19,1411.95 
2020-09-18,1409.95 
2020-09-17,1428.10 
2020-09-16,1432.68 
2020-09-15,1422.83 
2020-09-14,1403.75 
2020-09-13,1403.77 
2020-09-12,1403.79 
2020-09-11,1404.19 
2020-09-10,1392.78 
2020-09-09,1407.64 
2020-09-08,1392.27 
2020-09-07,1385.72 
2020-09-06,1385.74 
2020-09-05,1385.76 
2020-09-04,1403.92 
2020-09-03,1383.49 
2020-09-02,1376.28 
2020-09-01,1365.36 
2020-08-31,1387.32 
2020-08-30,1387.36 
2020-08-29,1383.18 
2020-08-28,1394.95 
2020-08-27,1392.74 
2020-08-26,1374.89 
2020-08-25,1361.17 
2020-08-24,1361.17 
2020-08-23,1361.19 
2020-08-22,1361.20 
2020-08-21,1342.54 
2020-08-20,1392.67 
2020-08-19,1389.80 
2020-08-18,1417.37 
2020-08-17,1417.39 
2020-08-16,1417.41 
2020-08-15,1417.43 
2020-08-14,1434.34 
2020-08-13,1431.54 
2020-08-12,1425.10 
2020-08-11,1407.06 
2020-08-10,1389.52 
2020-08-09,1389.50 
2020-08-08,1389.52 
2020-08-07,1383.77 
2020-08-06,1363.80 
2020-08-05,1348.66 
2020-08-04,1333.55 
2020-08-03,1333.05 
2020-08-02,1333.07 
2020-08-01,1333.09 
2020-07-31,1343.60 
2020-07-30,1341.58 
2020-07-29,1336.70 
2020-07-28,1308.52 
2020-07-27,1296.30 
2020-07-26,1296.32 
2020-07-25,1296.34 
2020-07-24,1303.84 
2020-07-23,1311.29 
2020-07-22,1316.23 
2020-07-21,1297.97 
2020-07-20,1301.28 
2020-07-19,1301.30 
2020-07-18,1301.32 
2020-07-17,1291.66 
2020-07-16,1304.12 
2020-07-15,1292.80 
2020-07-14,1293.92 
2020-07-13,1273.26 
2020-07-12,1273.28 
2020-07-11,1283.55 
2020-07-10,1283.55 
2020-07-09,1277.51 
2020-07-08,1280.93 
2020-07-07,1297.46 
2020-07-06,1277.57 
2020-07-05,1277.58 
2020-07-04,1269.08 
2020-07-03,1269.08 
2020-07-02,1253.85 
2020-07-01,1253.08 
2020-06-30,1244.23 
2020-06-29,1264.00 
2020-06-28,1264.02 
2020-06-27,1264.03 
2020-06-26,1248.87 
2020-06-25,1278.37 
2020-06-24,1258.49 
2020-06-23,1256.27 
2020-06-22,1264.09 
2020-06-21,1264.11 
2020-06-20,1264.13 
2020-06-19,1258.43 
2020-06-18,1262.83 
2020-06-17,1260.31 
2020-06-16,1199.42 
2020-06-15,1252.57 
2020-06-14,1252.58 
2020-06-13,1252.60 
2020-06-12,1281.68 
2020-06-11,1295.88 
2020-06-10,1293.20 
2020-06-09,1290.95 
2020-06-08,1291.18 
2020-06-07,1291.20 
2020-06-06,1291.22 
2020-06-05,1274.45 
2020-06-04,1271.46 
2020-06-03,1230.52 
2020-06-02,1218.56 
2020-06-01,1197.72 
2020-05-31,1197.74 
2020-05-30,1197.76 
2020-05-29,1198.03 
2020-05-28,1195.62 
2020-05-27,1194.43 
2020-05-26,1175.18 
2020-05-25,1161.76 
2020-05-24,1161.77 
2020-05-23,1161.79 
2020-05-22,1179.32 
2020-05-21,1175.06 
2020-05-20,1171.03 
2020-05-19,1144.19 
2020-05-18,1144.19 
2020-05-17,1137.32 
2020-05-16,1137.34 
2020-05-15,1136.38 
2020-05-14,1146.17 
2020-05-13,1135.86 
2020-05-12,1142.51 
2020-05-11,1149.88 
2020-05-10,1149.89 
2020-05-09,1149.91 
2020-05-08,1140.61 
2020-05-07,1143.14 
2020-05-06,1124.49 
2020-05-05,1124.51 
2020-05-04,1156.63 
2020-05-03,1156.64 
2020-05-02,1156.66 
2020-05-01,1156.67 
2020-04-30,1156.69 
2020-04-29,1149.41 
2020-04-28,1142.71 
2020-04-27,1123.04 
2020-04-26,1123.06 
2020-04-25,1123.07 
2020-04-24,1137.94 
2020-04-23,1130.14 
2020-04-22,1119.32 
2020-04-21,1131.19 
2020-04-20,1143.30 
2020-04-19,1143.32 
2020-04-18,1143.33 
2020-04-17,1109.77 
2020-04-16,1111.02 
2020-04-15,1111.04 
2020-04-14,1093.58 
2020-04-13,1112.23 
2020-04-12,1112.24 
2020-04-11,1112.26 
2020-04-10,1102.17 
2020-04-09,1086.24 
2020-04-08,1099.41 
2020-04-07,1082.08 
2020-04-06,1043.10 
2020-04-05,1043.11 
2020-04-04,1043.13 
2020-04-03,1043.84 
2020-04-02,1020.35 
2020-04-01,1065.60 
2020-03-31,1046.61 
2020-03-30,1050.68 
2020-03-29,1050.69 
2020-03-28,1050.71 
2020-03-27,1030.86 
2020-03-26,1046.37 
2020-03-25,991.92 
2020-03-24,912.60 
2020-03-23,963.79 
2020-03-22,963.80 
2020-03-21,963.82 
2020-03-20,902.20 
