date,rate
2020-12-08,1892.57 
2020-12-07,1888.42 
2020-12-06,1888.42 
2020-12-05,1888.41 
2020-12-04,1877.06 
2020-12-03,1869.05 
2020-12-02,1855.33 
2020-12-01,1840.44 
2020-11-30,1856.10 
2020-11-29,1856.09 
2020-11-28,1856.08 
2020-11-27,1854.13 
2020-11-26,1846.71 
2020-11-25,1854.39 
2020-11-24,1850.70 
2020-11-23,1832.41 
2020-11-22,1832.40 
2020-11-21,1832.39 
2020-11-20,1830.52 
2020-11-19,1830.95 
2020-11-18,1829.33 
2020-11-17,1830.12 
2020-11-16,1810.00 
2020-11-15,1809.99 
2020-11-14,1809.98 
2020-11-13,1802.70 
2020-11-12,1806.15 
2020-11-11,1794.45 
2020-11-10,1794.15 
2020-11-09,1784.70 
2020-11-08,1784.69 
2020-11-07,1784.68 
2020-11-06,1785.84 
2020-11-05,1764.73 
2020-11-04,1760.26 
2020-11-03,1745.06 
2020-11-02,1734.24 
2020-11-01,1734.23 
2020-10-31,1734.23 
2020-10-30,1758.42 
2020-10-29,1768.15 
2020-10-28,1761.71 
2020-10-27,1767.14 
2020-10-26,1773.61 
2020-10-25,1773.60 
2020-10-24,1773.60 
2020-10-23,1771.69 
2020-10-22,1776.24 
2020-10-21,1774.34 
2020-10-20,1767.91 
2020-10-19,1766.33 
2020-10-18,1766.32 
2020-10-17,1766.31 
2020-10-16,1773.73 
2020-10-15,1777.51 
2020-10-14,1785.43 
2020-10-13,1782.26 
2020-10-12,1779.21 
2020-10-11,1779.20 
2020-10-10,1779.19 
2020-10-09,1779.19 
2020-10-08,1778.56 
2020-10-07,1771.20 
2020-10-06,1771.37 
2020-10-05,1761.04 
2020-10-04,1761.03 
2020-10-03,1761.03 
2020-10-02,1761.02 
2020-10-01,1761.02 
2020-09-30,1761.01 
2020-09-29,1752.77 
2020-09-28,1740.29 
2020-09-27,1740.28 
2020-09-26,1740.28 
2020-09-25,1737.09 
2020-09-24,1756.13 
2020-09-23,1753.44 
2020-09-22,1771.69 
2020-09-21,1779.34 
2020-09-20,1779.34 
2020-09-19,1779.33 
2020-09-18,1778.22 
2020-09-17,1789.62 
2020-09-16,1792.40 
2020-09-15,1785.94 
2020-09-14,1772.51 
2020-09-13,1772.50 
2020-09-12,1772.49 
2020-09-11,1772.72 
2020-09-10,1764.16 
2020-09-09,1771.57 
2020-09-08,1763.97 
2020-09-07,1759.40 
2020-09-06,1759.39 
2020-09-05,1759.39 
2020-09-04,1770.46 
2020-09-03,1759.51 
2020-09-02,1754.18 
2020-09-01,1747.56 
2020-08-31,1760.89 
2020-08-30,1760.87 
2020-08-29,1758.22 
2020-08-28,1766.69 
2020-08-27,1766.10 
2020-08-26,1752.73 
2020-08-25,1742.70 
2020-08-24,1742.70 
2020-08-23,1742.69 
2020-08-22,1742.68 
2020-08-21,1731.91 
2020-08-20,1765.42 
2020-08-19,1761.18 
2020-08-18,1782.18 
2020-08-17,1782.17 
2020-08-16,1782.17 
2020-08-15,1782.16 
2020-08-14,1794.28 
2020-08-13,1792.23 
2020-08-12,1791.65 
2020-08-11,1781.08 
2020-08-10,1768.62 
2020-08-09,1768.62 
2020-08-08,1768.62 
2020-08-07,1764.63 
2020-08-06,1753.09 
2020-08-05,1742.32 
2020-08-04,1732.24 
2020-08-03,1729.91 
2020-08-02,1729.91 
2020-08-01,1729.90 
2020-07-31,1736.07 
2020-07-30,1732.61 
2020-07-29,1728.69 
2020-07-28,1715.09 
2020-07-27,1707.24 
2020-07-26,1707.24 
2020-07-25,1707.23 
2020-07-24,1713.58 
2020-07-23,1715.61 
2020-07-22,1715.30 
2020-07-21,1705.76 
2020-07-20,1704.99 
2020-07-19,1704.98 
2020-07-18,1704.98 
2020-07-17,1697.76 
2020-07-16,1703.50 
2020-07-15,1695.42 
2020-07-14,1696.33 
2020-07-13,1682.47 
2020-07-12,1682.47 
2020-07-11,1689.03 
2020-07-10,1689.03 
2020-07-09,1685.23 
2020-07-08,1685.72 
2020-07-07,1693.09 
2020-07-06,1681.21 
2020-07-05,1681.21 
2020-07-04,1676.02 
2020-07-03,1676.02 
2020-07-02,1663.80 
2020-07-01,1664.52 
2020-06-30,1659.53 
2020-06-29,1674.83 
2020-06-28,1674.83 
2020-06-27,1674.82 
2020-06-26,1666.27 
2020-06-25,1684.33 
2020-06-24,1672.31 
2020-06-23,1669.81 
2020-06-22,1674.04 
2020-06-21,1674.03 
2020-06-20,1674.03 
2020-06-19,1671.77 
2020-06-18,1672.91 
2020-06-17,1671.37 
2020-06-16,1628.92 
2020-06-15,1670.68 
2020-06-14,1670.68 
2020-06-13,1670.67 
2020-06-12,1688.98 
2020-06-11,1698.42 
2020-06-10,1696.61 
2020-06-09,1694.41 
2020-06-08,1694.07 
2020-06-07,1694.06 
2020-06-06,1694.06 
2020-06-05,1684.05 
2020-06-04,1685.18 
2020-06-03,1666.83 
2020-06-02,1656.32 
2020-06-01,1643.30 
2020-05-31,1643.29 
2020-05-30,1643.29 
2020-05-29,1642.98 
2020-05-28,1645.80 
2020-05-27,1645.34 
2020-05-26,1632.81 
2020-05-25,1622.14 
2020-05-24,1622.14 
2020-05-23,1622.13 
2020-05-22,1633.01 
2020-05-21,1628.26 
2020-05-20,1623.34 
2020-05-19,1606.29 
2020-05-18,1606.29 
2020-05-17,1602.55 
2020-05-16,1602.54 
2020-05-15,1600.37 
2020-05-14,1605.39 
2020-05-13,1597.04 
2020-05-12,1600.89 
2020-05-11,1606.57 
2020-05-10,1606.57 
2020-05-09,1606.56 
2020-05-08,1598.45 
2020-05-07,1597.29 
2020-05-06,1585.15 
2020-05-05,1585.14 
