date,date
2020-06-22,1016.50 
2020-06-21,1016.48 
2020-06-20,1016.46 
2020-06-19,1017.39 
2020-06-18,1016.01 
2020-06-17,1016.37 
2020-06-16,1015.73 
2020-06-15,1017.11 
2020-06-14,1017.09 
2020-06-13,1017.07 
2020-06-12,1017.32 
2020-06-11,1017.21 
2020-06-10,1017.24 
2020-06-09,1014.91 
2020-06-08,1014.48 
2020-06-07,1014.46 
2020-06-06,1014.44 
2020-06-05,1015.24 
2020-06-04,1015.75 
2020-06-03,1017.44 
2020-06-02,1016.49 
2020-06-01,1017.62 
2020-05-31,1017.61 
2020-05-30,1017.59 
2020-05-29,1017.73 
2020-05-28,1017.71 
2020-05-27,1017.65 
2020-05-26,1018.65 
2020-05-25,1017.86 
2020-05-24,1017.84 
2020-05-23,1017.83 
2020-05-22,1017.30 
2020-05-21,1016.70 
2020-05-20,1015.97 
2020-05-19,1015.81 
2020-05-18,1015.81 
2020-05-17,1016.35 
2020-05-16,1016.33 
2020-05-15,1016.15 
2020-05-14,1015.96 
2020-05-13,1014.72 
2020-05-12,1013.04 
2020-05-11,1014.18 
2020-05-10,1014.17 
2020-05-09,1014.15 
2020-05-08,1012.64 
2020-05-07,1011.29 
2020-05-06,1011.52 
2020-05-05,1011.50 
2020-05-04,1010.43 
2020-05-03,1010.41 
2020-05-02,1010.39 
2020-05-01,1010.37 
2020-04-30,1010.35 
2020-04-29,1009.03 
2020-04-28,1008.59 
2020-04-27,1009.84 
2020-04-26,1009.81 
2020-04-25,1009.79 
2020-04-24,1009.04 
2020-04-23,1009.04 
2020-04-22,1010.90 
2020-04-21,1011.45 
2020-04-20,1011.32 
2020-04-19,1011.30 
2020-04-18,1011.27 
2020-04-17,1012.15 
2020-04-16,1011.13 
2020-04-15,1011.11 
2020-04-14,1010.93 
2020-04-13,1011.85 
2020-04-12,1011.83 
2020-04-11,1011.81 
2020-04-10,1011.47 
2020-04-09,1009.49 
2020-04-08,1007.38 
2020-04-07,1007.62 
2020-04-06,1007.26 
2020-04-05,1007.24 
2020-04-04,1007.22 
2020-04-03,1007.96 
2020-04-02,1006.55 
2020-04-01,1007.05 
2020-03-31,1005.99 
2020-03-30,1007.51 
2020-03-29,1007.48 
2020-03-28,1007.46 
2020-03-27,1007.83 
2020-03-26,1004.48 
2020-03-25,1002.13 
2020-03-24,1001.02 
2020-03-23,1003.97 
2020-03-22,1003.94 
2020-03-21,1003.92 
2020-03-20,1002.33 
2020-03-19,1009.10 
2020-03-18,1012.05 
2020-03-17,1009.54 
2020-03-16,1005.79 
2020-03-15,1005.77 
2020-03-14,1005.74 
2020-03-13,1012.44 
2020-03-12,1012.32 
2020-03-11,1012.30 
2020-03-10,1015.58 
2020-03-09,1012.31 
2020-03-08,1012.28 
2020-03-07,1012.26 
2020-03-06,1013.08 
2020-03-05,1014.26 
2020-03-04,1011.45 
2020-03-03,1011.46 
2020-03-02,1012.82 
2020-03-01,1012.80 
2020-02-29,1012.78 
2020-02-28,1008.64 
2020-02-27,1010.58 
2020-02-26,1009.26 
2020-02-25,1010.20 
2020-02-24,1008.83 
2020-02-23,1008.81 
2020-02-22,1008.78 
2020-02-21,1006.00 
2020-02-20,1004.84 
2020-02-19,1004.82 
2020-02-18,1002.95 
2020-02-17,1001.70 
2020-02-16,1001.67 
2020-02-15,1001.64 
2020-02-14,1003.67 
2020-02-13,1003.06 
2020-02-12,1003.50 
2020-02-11,1003.20 
2020-02-10,1003.50 
2020-02-09,1003.47 
2020-02-08,1003.45 
2020-02-07,1002.82 
2020-02-06,1002.87 
2020-02-05,1001.81 
2020-02-04,1004.06 
2020-02-03,1003.44 
2020-02-02,1003.41 
2020-02-01,1003.38 
2020-01-31,1003.56 
2020-01-30,1002.73 
2020-01-29,1001.64 
2020-01-28,998.49 
2020-01-27,998.46 
2020-01-26,998.43 
2020-01-25,998.40 
2020-01-24,998.37 
2020-01-23,997.78 
2020-01-22,999.03 
2020-01-21,996.87 
2020-01-20,997.71 
2020-01-19,997.68 
2020-01-18,997.65 
2020-01-17,998.13 
2020-01-16,998.88 
2020-01-15,998.57 
2020-01-14,997.49 
2020-01-13,997.01 
2020-01-12,996.98 
2020-01-11,996.94 
2020-01-10,997.71 
2020-01-09,999.68 
2020-01-08,1000.46 
2020-01-07,1002.62 
2020-01-06,1002.62 
2020-01-05,1002.59 
2020-01-04,1002.57 
2020-01-03,1000.45 
2020-01-02,999.22 
2020-01-01,999.19 
2019-12-31,999.16 
2019-12-30,998.81 
2019-12-29,998.78 
2019-12-28,998.75 
2019-12-27,999.25 
2019-12-26,999.31 
2019-12-25,999.27 
2019-12-24,999.08 
2019-12-23,998.52 
2019-12-22,998.49 
2019-12-21,998.46 
2019-12-20,998.72 
2019-12-19,999.56 
2019-12-18,999.65 
2019-12-17,999.58 
2019-12-16,998.24 
2019-12-15,998.20 
2019-12-14,998.17 
2019-12-13,998.97 
2019-12-12,998.93 
2019-12-11,998.76 
2019-12-10,998.67 
2019-12-09,997.77 
2019-12-08,997.74 
2019-12-07,997.71 
2019-12-06,998.23 
2019-12-05,998.55 
2019-12-04,996.66 
2019-12-03,997.33 
2019-12-02,998.88 
2019-12-01,998.85 
2019-11-30,998.82 
2019-11-29,997.53 
2019-11-28,997.15 
2019-11-27,996.16 
2019-11-26,995.59 
2019-11-25,996.29 
2019-11-24,996.27 
2019-11-23,996.24 
2019-11-22,996.35 
2019-11-21,996.83 
2019-11-20,995.42 
2019-11-19,993.94 
2019-11-18,993.54 
2019-11-17,993.51 
2019-11-16,993.48 
2019-11-15,993.61 
2019-11-14,993.62 
2019-11-13,991.62 
2019-11-12,993.00 
2019-11-11,992.59 
2019-11-10,992.56 
2019-11-09,992.53 
2019-11-08,991.38 
2019-11-07,992.00 
2019-11-06,991.82 
2019-11-05,990.92 
2019-11-04,993.76 
2019-11-03,993.73 
2019-11-02,993.70 
2019-11-01,994.07 
2019-10-31,993.64 
2019-10-30,992.84 
2019-10-29,991.90 
2019-10-28,994.96 
2019-10-27,994.93 
2019-10-26,994.90 
2019-10-25,996.48 
2019-10-24,996.78 
2019-10-23,996.98 
2019-10-22,995.82 
2019-10-21,997.91 
2019-10-20,997.88 
2019-10-19,997.86 
2019-10-18,998.16 
2019-10-17,1000.13 
2019-10-16,1001.05 
2019-10-15,1001.68 
2019-10-14,1001.93 
2019-10-13,1001.91 
2019-10-12,1001.88 
2019-10-11,1002.28 
2019-10-10,1003.21 
2019-10-09,1003.18 
2019-10-08,1003.92 
2019-10-07,1005.13 
2019-10-06,1005.11 
2019-10-05,1005.08 
2019-10-04,1000.86 
2019-10-03,1000.84 
2019-10-02,1000.34 
2019-10-01,1001.35 
2019-09-30,1001.18 
2019-09-29,1001.15 
2019-09-28,1001.12 
2019-09-27,1001.02 
2019-09-26,1001.07 
2019-09-25,1000.18 
2019-09-24,999.50 
2019-09-23,1000.00 
