date,rate
2020-12-08,1519.87 
2020-12-07,1511.52 
2020-12-06,1511.54 
2020-12-05,1511.55 
2020-12-04,1486.19 
2020-12-03,1476.57 
2020-12-02,1452.65 
2020-12-01,1430.93 
2020-11-30,1451.60 
2020-11-29,1451.61 
2020-11-28,1451.62 
2020-11-27,1448.89 
2020-11-26,1434.72 
2020-11-25,1443.50 
2020-11-24,1435.15 
2020-11-23,1405.40 
2020-11-22,1405.41 
2020-11-21,1405.42 
2020-11-20,1402.76 
2020-11-19,1402.35 
2020-11-18,1403.35 
2020-11-17,1403.54 
2020-11-16,1375.90 
2020-11-15,1375.92 
2020-11-14,1375.93 
2020-11-13,1361.70 
2020-11-12,1368.05 
2020-11-11,1347.86 
2020-11-10,1347.24 
2020-11-09,1332.14 
2020-11-08,1332.15 
2020-11-07,1332.16 
2020-11-06,1329.55 
2020-11-05,1300.83 
2020-11-04,1293.32 
2020-11-03,1269.42 
2020-11-02,1253.19 
2020-11-01,1253.20 
2020-10-31,1253.21 
2020-10-30,1284.09 
2020-10-29,1297.57 
2020-10-28,1291.06 
2020-10-27,1300.40 
2020-10-26,1303.86 
2020-10-25,1303.87 
2020-10-24,1303.88 
2020-10-23,1299.28 
2020-10-22,1308.22 
2020-10-21,1304.26 
2020-10-20,1294.54 
2020-10-19,1292.38 
2020-10-18,1292.39 
2020-10-17,1292.40 
2020-10-16,1299.48 
2020-10-15,1309.64 
2020-10-14,1321.11 
2020-10-13,1320.80 
2020-10-12,1315.48 
2020-10-11,1315.49 
2020-10-10,1315.50 
2020-10-09,1315.51 
2020-10-08,1314.72 
2020-10-07,1303.05 
2020-10-06,1300.32 
2020-10-05,1284.54 
2020-10-04,1284.55 
2020-10-03,1284.56 
2020-10-02,1284.57 
2020-10-01,1284.58 
2020-09-30,1284.59 
2020-09-29,1275.13 
2020-09-28,1259.30 
2020-09-27,1259.31 
2020-09-26,1259.32 
2020-09-25,1252.18 
2020-09-24,1280.92 
2020-09-23,1276.50 
2020-09-22,1304.83 
2020-09-21,1316.10 
2020-09-20,1316.11 
2020-09-19,1316.12 
2020-09-18,1312.28 
2020-09-17,1330.43 
2020-09-16,1334.79 
2020-09-15,1324.73 
2020-09-14,1307.07 
2020-09-13,1307.08 
2020-09-12,1307.09 
2020-09-11,1307.27 
2020-09-10,1296.80 
2020-09-09,1312.02 
2020-09-08,1296.18 
2020-09-07,1290.28 
2020-09-06,1290.29 
2020-09-05,1290.30 
2020-09-04,1307.91 
2020-09-03,1289.29 
2020-09-02,1282.98 
2020-09-01,1272.38 
2020-08-31,1292.69 
2020-08-30,1292.71 
2020-08-29,1287.30 
2020-08-28,1298.49 
2020-08-27,1297.38 
2020-08-26,1282.10 
2020-08-25,1267.76 
2020-08-24,1267.76 
2020-08-23,1267.77 
2020-08-22,1267.78 
2020-08-21,1249.82 
2020-08-20,1297.59 
2020-08-19,1293.72 
2020-08-18,1318.83 
2020-08-17,1318.84 
2020-08-16,1318.85 
2020-08-15,1318.86 
2020-08-14,1335.19 
2020-08-13,1332.84 
2020-08-12,1327.09 
2020-08-11,1310.17 
2020-08-10,1292.26 
2020-08-09,1292.25 
2020-08-08,1292.26 
2020-08-07,1287.40 
2020-08-06,1267.92 
2020-08-05,1254.47 
2020-08-04,1240.59 
2020-08-03,1241.00 
2020-08-02,1241.01 
2020-08-01,1241.02 
2020-07-31,1250.17 
2020-07-30,1248.94 
2020-07-29,1242.21 
2020-07-28,1218.51 
2020-07-27,1207.62 
2020-07-26,1207.63 
2020-07-25,1207.64 
2020-07-24,1213.47 
2020-07-23,1220.12 
2020-07-22,1224.45 
2020-07-21,1207.77 
2020-07-20,1210.61 
2020-07-19,1210.62 
2020-07-18,1210.63 
2020-07-17,1201.93 
2020-07-16,1214.20 
2020-07-15,1203.01 
2020-07-14,1205.00 
2020-07-13,1182.34 
2020-07-12,1182.35 
2020-07-11,1194.08 
2020-07-10,1194.08 
2020-07-09,1189.21 
2020-07-08,1192.09 
2020-07-07,1206.17 
2020-07-06,1188.07 
2020-07-05,1188.08 
2020-07-04,1177.70 
2020-07-03,1177.70 
2020-07-02,1164.84 
2020-07-01,1164.38 
2020-06-30,1154.58 
2020-06-29,1172.78 
2020-06-28,1172.79 
2020-06-27,1172.80 
2020-06-26,1157.28 
2020-06-25,1186.73 
2020-06-24,1168.34 
2020-06-23,1165.24 
2020-06-22,1173.05 
2020-06-21,1173.06 
2020-06-20,1173.07 
2020-06-19,1168.60 
2020-06-18,1171.96 
2020-06-17,1173.46 
2020-06-16,1110.69 
2020-06-15,1164.76 
2020-06-14,1164.77 
2020-06-13,1164.78 
2020-06-12,1190.00 
2020-06-11,1207.96 
2020-06-10,1204.81 
2020-06-09,1204.04 
2020-06-08,1205.71 
2020-06-07,1205.72 
2020-06-06,1205.73 
2020-06-05,1186.13 
2020-06-04,1184.94 
2020-06-03,1144.94 
2020-06-02,1133.53 
2020-06-01,1111.53 
2020-05-31,1111.54 
2020-05-30,1111.55 
2020-05-29,1113.88 
2020-05-28,1111.22 
2020-05-27,1109.05 
2020-05-26,1091.71 
2020-05-25,1078.50 
2020-05-24,1078.51 
2020-05-23,1078.52 
2020-05-22,1095.55 
2020-05-21,1091.52 
2020-05-20,1089.19 
2020-05-19,1063.32 
2020-05-18,1063.32 
2020-05-17,1056.29 
2020-05-16,1056.30 
2020-05-15,1053.63 
2020-05-14,1063.92 
2020-05-13,1053.77 
2020-05-12,1060.31 
2020-05-11,1068.34 
2020-05-10,1068.35 
2020-05-09,1068.35 
2020-05-08,1059.69 
2020-05-07,1061.83 
2020-05-06,1042.94 
2020-05-05,1042.95 
2020-05-04,1073.97 
2020-05-03,1073.98 
2020-05-02,1073.99 
2020-05-01,1073.99 
2020-04-30,1074.00 
2020-04-29,1067.32 
2020-04-28,1061.74 
2020-04-27,1041.48 
2020-04-26,1041.49 
2020-04-25,1041.50 
2020-04-24,1057.39 
2020-04-23,1048.15 
2020-04-22,1038.64 
2020-04-21,1049.39 
2020-04-20,1061.73 
2020-04-19,1061.73 
2020-04-18,1061.74 
2020-04-17,1031.46 
2020-04-16,1030.47 
2020-04-15,1030.48 
2020-04-14,1014.57 
2020-04-13,1031.89 
2020-04-12,1031.90 
2020-04-11,1031.91 
2020-04-10,1022.62 
2020-04-09,1008.25 
2020-04-08,1023.04 
2020-04-07,1005.58 
2020-04-06,969.00 
2020-04-05,969.01 
2020-04-04,969.02 
2020-04-03,970.18 
2020-04-02,944.10 
2020-04-01,990.88 
2020-03-31,971.81 
2020-03-30,977.04 
2020-03-29,977.04 
2020-03-28,977.05 
2020-03-27,955.64 
2020-03-26,973.80 
2020-03-25,923.19 
2020-03-24,847.67 
2020-03-23,896.66 
2020-03-22,896.67 
2020-03-21,896.68 
2020-03-20,836.23 
2020-03-19,895.94 
2020-03-18,947.72 
2020-03-17,969.58 
2020-03-16,1004.29 
2020-03-15,1004.30 
2020-03-14,1004.30 
2020-03-13,1027.53 
2020-03-12,1065.04 
2020-03-11,1095.60 
2020-03-10,1090.31 
2020-03-09,1136.47 
2020-03-08,1136.48 
2020-03-07,1136.49 
2020-03-06,1159.14 
2020-03-05,1147.36 
2020-03-04,1124.27 
2020-03-03,1118.97 
2020-03-02,1109.30 
2020-03-01,1109.30 
2020-02-29,1109.31 
2020-02-28,1143.92 
2020-02-27,1156.15 
2020-02-26,1172.24 
2020-02-25,1160.48 
2020-02-24,1203.42 
2020-02-23,1203.43 
2020-02-22,1203.43 
2020-02-21,1220.86 
