date,rate
2020-12-08,2028.24 
2020-12-07,2017.15 
2020-12-06,2017.19 
2020-12-05,2017.22 
2020-12-04,1988.93 
2020-12-03,1975.88 
2020-12-02,1946.62 
2020-12-01,1917.73 
2020-11-30,1947.84 
2020-11-29,1947.87 
2020-11-28,1947.90 
2020-11-27,1945.38 
2020-11-26,1927.73 
2020-11-25,1936.84 
2020-11-24,1928.11 
2020-11-23,1891.88 
2020-11-22,1891.91 
2020-11-21,1891.94 
2020-11-20,1889.60 
2020-11-19,1888.89 
2020-11-18,1888.16 
2020-11-17,1891.17 
2020-11-16,1856.62 
2020-11-15,1856.65 
2020-11-14,1856.69 
2020-11-13,1841.66 
2020-11-12,1848.04 
2020-11-11,1823.96 
2020-11-10,1822.78 
2020-11-09,1805.77 
2020-11-08,1805.80 
2020-11-07,1805.83 
2020-11-06,1802.03 
2020-11-05,1764.99 
2020-11-04,1756.27 
2020-11-03,1726.58 
2020-11-02,1705.97 
2020-11-01,1706.00 
2020-10-31,1706.03 
2020-10-30,1743.96 
2020-10-29,1759.23 
2020-10-28,1753.77 
2020-10-27,1762.16 
2020-10-26,1767.19 
2020-10-25,1767.22 
2020-10-24,1767.25 
2020-10-23,1763.16 
2020-10-22,1772.98 
2020-10-21,1767.79 
2020-10-20,1758.03 
2020-10-19,1754.85 
2020-10-18,1754.88 
2020-10-17,1754.91 
2020-10-16,1764.40 
2020-10-15,1776.50 
2020-10-14,1790.42 
2020-10-13,1788.73 
2020-10-12,1781.05 
2020-10-11,1781.08 
2020-10-10,1781.11 
2020-10-09,1781.14 
2020-10-08,1780.26 
2020-10-07,1766.76 
2020-10-06,1762.34 
2020-10-05,1744.17 
2020-10-04,1744.19 
2020-10-03,1744.22 
2020-10-02,1744.25 
2020-10-01,1744.28 
2020-09-30,1744.31 
2020-09-29,1733.87 
2020-09-28,1715.90 
2020-09-27,1715.93 
2020-09-26,1715.96 
2020-09-25,1709.39 
2020-09-24,1741.71 
2020-09-23,1737.86 
2020-09-22,1769.73 
2020-09-21,1781.57 
2020-09-20,1781.60 
2020-09-19,1781.63 
2020-09-18,1779.59 
2020-09-17,1799.23 
2020-09-16,1804.55 
2020-09-15,1793.17 
2020-09-14,1772.10 
2020-09-13,1772.13 
2020-09-12,1772.16 
2020-09-11,1772.96 
2020-09-10,1760.80 
2020-09-09,1776.99 
2020-09-08,1759.77 
2020-09-07,1751.68 
2020-09-06,1751.71 
2020-09-05,1751.74 
2020-09-04,1771.85 
2020-09-03,1749.75 
2020-09-02,1741.98 
2020-09-01,1730.24 
2020-08-31,1754.61 
2020-08-30,1754.67 
2020-08-29,1751.15 
2020-08-28,1763.07 
2020-08-27,1760.56 
2020-08-26,1741.33 
2020-08-25,1726.73 
2020-08-24,1726.73 
2020-08-23,1726.76 
2020-08-22,1726.79 
2020-08-21,1706.00 
2020-08-20,1760.01 
2020-08-19,1757.07 
2020-08-18,1785.97 
2020-08-17,1786.00 
2020-08-16,1786.03 
2020-08-15,1786.06 
2020-08-14,1805.73 
2020-08-13,1801.94 
2020-08-12,1794.07 
2020-08-11,1775.14 
2020-08-10,1755.38 
2020-08-09,1755.35 
2020-08-08,1755.38 
2020-08-07,1749.16 
2020-08-06,1726.72 
2020-08-05,1708.96 
2020-08-04,1691.90 
2020-08-03,1691.12 
2020-08-02,1691.15 
2020-08-01,1691.18 
2020-07-31,1703.61 
2020-07-30,1700.67 
2020-07-29,1694.22 
2020-07-28,1661.52 
2020-07-27,1646.69 
2020-07-26,1646.71 
2020-07-25,1646.74 
2020-07-24,1655.54 
2020-07-23,1664.77 
2020-07-22,1671.13 
2020-07-21,1649.81 
2020-07-20,1653.87 
2020-07-19,1653.89 
2020-07-18,1653.92 
2020-07-17,1641.96 
2020-07-16,1657.47 
2020-07-15,1643.86 
2020-07-14,1645.36 
2020-07-13,1619.65 
2020-07-12,1619.68 
2020-07-11,1632.23 
2020-07-10,1632.23 
2020-07-09,1625.78 
2020-07-08,1630.14 
2020-07-07,1648.68 
2020-07-06,1625.07 
2020-07-05,1625.09 
2020-07-04,1614.13 
2020-07-03,1614.13 
2020-07-02,1596.68 
2020-07-01,1596.67 
2020-06-30,1585.72 
2020-06-29,1608.67 
2020-06-28,1608.70 
2020-06-27,1608.73 
2020-06-26,1590.23 
2020-06-25,1625.67 
2020-06-24,1602.30 
2020-06-23,1599.15 
