date,date
2020-09-05,1308.96
2020-09-04,1323.54
2020-09-03,1309.99
2020-09-02,1304.17
2020-09-01,1296.39
2020-08-31,1310.7
2020-08-30,1310.73
2020-08-29,1307.5
2020-08-28,1314.89
2020-08-27,1314.51
2020-08-26,1301.3
2020-08-25,1290.86
2020-08-24,1290.86
2020-08-23,1290.88
2020-08-22,1290.9
2020-08-21,1278.81
2020-08-20,1312.93
2020-08-19,1309.6
2020-08-18,1328.84
2020-08-17,1328.86
2020-08-16,1328.88
2020-08-15,1328.9
2020-08-14,1341.55
2020-08-13,1338.72
2020-08-12,1335.91
2020-08-11,1324.08
2020-08-10,1312.2
2020-08-09,1312.18
2020-08-08,1312.2
2020-08-07,1309.23
2020-08-06,1294.76
2020-08-05,1284.8
2020-08-04,1275.07
2020-08-03,1274.48
2020-08-02,1274.5
2020-08-01,1274.51
2020-07-31,1280.53
2020-07-30,1279.27
2020-07-29,1276.01
2020-07-28,1258.16
2020-07-27,1249.95
2020-07-26,1249.97
2020-07-25,1249.98
2020-07-24,1255.95
2020-07-23,1259.97
2020-07-22,1262.39
2020-07-21,1249.96
2020-07-20,1250.9
2020-07-19,1250.92
2020-07-18,1250.93
2020-07-17,1244.29
2020-07-16,1253.07
2020-07-15,1245.75
2020-07-14,1246.9
2020-07-13,1232.18
2020-07-12,1232.19
2020-07-11,1238.68
2020-07-10,1238.68
2020-07-09,1234.84
2020-07-08,1236.61
2020-07-07,1246.51
2020-07-06,1233.4
2020-07-05,1233.41
2020-07-04,1226.71
2020-07-03,1226.71
2020-07-02,1216.07
2020-07-01,1217.06
2020-06-30,1210.77
2020-06-29,1224.21
2020-06-28,1224.22
2020-06-27,1224.24
2020-06-26,1214.07
2020-06-25,1233.81
2020-06-24,1221.16
2020-06-23,1218.84
2020-06-22,1220.84
2020-06-21,1220.86
2020-06-20,1220.87
2020-06-19,1220.36
2020-06-18,1222.55
2020-06-17,1222.41
2020-06-16,1180.32
2020-06-15,1218.73
2020-06-14,1218.74
2020-06-13,1218.76
2020-06-12,1231.06
2020-06-11,1245.89
2020-06-10,1243.65
2020-06-09,1242.09
2020-06-08,1242.25
2020-06-07,1242.26
2020-06-06,1242.28
2020-06-05,1230.51
2020-06-04,1226.78
2020-06-03,1201.9
2020-06-02,1193.68
2020-06-01,1177.99
2020-05-31,1178
2020-05-30,1178.02
2020-05-29,1175.79
2020-05-28,1175.64
2020-05-27,1177.03
2020-05-26,1162
2020-05-25,1154.78
2020-05-24,1154.79
2020-05-23,1154.81
2020-05-22,1166.59
2020-05-21,1163.75
2020-05-20,1158.63
2020-05-19,1142.49
2020-05-18,1142.49
2020-05-17,1138.27
2020-05-16,1138.28
2020-05-15,1137.23
2020-05-14,1143.88
2020-05-13,1136.75
2020-05-12,1141.04
2020-05-11,1145.85
2020-05-10,1145.86
2020-05-09,1145.87
2020-05-08,1138.98
2020-05-07,1139.9
2020-05-06,1126.45
2020-05-05,1126.46
2020-05-04,1148.54
2020-05-03,1148.55
2020-05-02,1148.56
2020-05-01,1148.57
2020-04-30,1148.58
2020-04-29,1142.88
2020-04-28,1138.65
2020-04-27,1125.28
2020-04-26,1125.29
2020-04-25,1125.3
2020-04-24,1132.1
2020-04-23,1129.84
2020-04-22,1123.17
2020-04-21,1131.36
2020-04-20,1139.58
2020-04-19,1139.59
2020-04-18,1139.6
2020-04-17,1117.12
2020-04-16,1116.42
2020-04-15,1116.43
2020-04-14,1104.29
2020-04-13,1114.78
2020-04-12,1114.79
2020-04-11,1114.8
2020-04-10,1113.44
2020-04-09,1100.48
2020-04-08,1107.02
2020-04-07,1097.26
2020-04-06,1070.81
2020-04-05,1070.82
2020-04-04,1070.83
2020-04-03,1071.18
2020-04-02,1054.09
2020-04-01,1085.86
2020-03-31,1071.13
2020-03-30,1072.68
2020-03-29,1072.68
2020-03-28,1072.69
2020-03-27,1059.1
2020-03-26,1068.93
2020-03-25,1031.22
2020-03-24,978.45
2020-03-23,1012.4
2020-03-22,1012.4
2020-03-21,1012.41
2020-03-20,968.57
2020-03-19,1019.49
2020-03-18,1055.49
2020-03-17,1068.71
2020-03-16,1092.63
2020-03-15,1092.64
2020-03-14,1092.65
2020-03-13,1113.87
2020-03-12,1140.73
2020-03-11,1163.39
2020-03-10,1159.61
2020-03-09,1193.58
2020-03-08,1193.59
2020-03-07,1193.59
2020-03-06,1209.34
2020-03-05,1201.56
2020-03-04,1183.36
2020-03-03,1179.95
2020-03-02,1173.39
2020-03-01,1173.39
2020-02-29,1173.4
2020-02-28,1198.25
2020-02-27,1207.39
2020-02-26,1218.37
2020-02-25,1209.08
2020-02-24,1241.19
2020-02-23,1241.2
2020-02-22,1241.21
2020-02-21,1253.67
2020-02-20,1257.87
2020-02-19,1256.5
2020-02-18,1270.46
2020-02-17,1270.54
2020-02-16,1270.54
2020-02-15,1270.55
2020-02-14,1265.98
2020-02-13,1267.34
2020-02-12,1260.69
2020-02-11,1251.14
2020-02-10,1256.61
2020-02-09,1256.62
2020-02-08,1256.63
2020-02-07,1263.08
2020-02-06,1238.91
2020-02-05,1234.84
2020-02-04,1219.74
2020-02-03,1219.07
2020-02-02,1219.08
2020-02-01,1219.08
2020-01-31,1229.13
2020-01-30,1244.86
2020-01-29,1241.34
2020-01-28,1267.99
2020-01-27,1268
2020-01-26,1268
2020-01-25,1268.01
2020-01-24,1268.02
2020-01-23,1278.6
2020-01-22,1267.21
2020-01-21,1277.38
2020-01-20,1271.42
2020-01-19,1271.42
2020-01-18,1271.43
2020-01-17,1269.68
2020-01-16,1260.62
2020-01-15,1265.67
2020-01-14,1261.85
2020-01-13,1251.58
2020-01-12,1251.59
2020-01-11,1251.59
2020-01-10,1245.53
2020-01-09,1231.37
2020-01-08,1237.39
2020-01-07,1229.34
2020-01-06,1236.18
2020-01-05,1236.18
2020-01-04,1236.19
2020-01-03,1236.38
2020-01-02,1245.54
2020-01-01,1245.54
2019-12-31,1245.55
2019-12-30,1246.24
2019-12-29,1246.24
2019-12-28,1246.25
2019-12-27,1232.86
2019-12-26,1229.78
2019-12-25,1229.79
2019-12-24,1235.25
2019-12-23,1234.21
2019-12-22,1234.22
2019-12-21,1234.23
2019-12-20,1232.24
2019-12-19,1232.99
2019-12-18,1232.1
2019-12-17,1221.32
2019-12-16,1221.6
2019-12-15,1221.61
2019-12-14,1221.61
2019-12-13,1207.47
2019-12-12,1194.5
2019-12-11,1191.59
2019-12-10,1187.79
2019-12-09,1183.76
2019-12-08,1183.77
2019-12-07,1183.77
2019-12-06,1174.61
2019-12-05,1177.3
2019-12-04,1182.43
2019-12-03,1186.37
2019-12-02,1186
2019-12-01,1186.01
2019-11-30,1186.02
2019-11-29,1198.3
2019-11-28,1203.16
2019-11-27,1200.96
2019-11-26,1200.79
2019-11-25,1192.12
2019-11-24,1192.12
2019-11-23,1192.13
2019-11-22,1189.13
2019-11-21,1201.41
2019-11-20,1212.48
2019-11-19,1215.72
2019-11-18,1216.15
2019-11-17,1216.16
2019-11-16,1216.16
2019-11-15,1205.19
2019-11-14,1198.72
2019-11-13,1204.77
2019-11-12,1198.05
2019-11-11,1204.63
2019-11-10,1204.63
2019-11-09,1204.64
2019-11-08,1207.16
2019-11-07,1208.39
2019-11-06,1207.86
2019-11-05,1201.47
2019-11-04,1191.07
2019-11-03,1191.08
2019-11-02,1191.09
2019-11-01,1184.43
2019-10-31,1182.85
2019-10-30,1187.95
2019-10-29,1188.35
2019-10-28,1186.85
2019-10-27,1186.85
2019-10-26,1186.86
2019-10-25,1186.94
2019-10-24,1185.13
2019-10-23,1188.45
2019-10-22,1177.45
2019-10-21,1174.06
2019-10-20,1174.07
2019-10-19,1174.08
2019-10-18,1181.35
2019-10-17,1184.28
2019-10-16,1179.55
2019-10-15,1177.88
2019-10-14,1170.4
2019-10-13,1170.41
2019-10-12,1170.41
2019-10-11,1164.63
2019-10-10,1170.83
2019-10-09,1170.83
2019-10-08,1160.59
2019-10-07,1159.06
2019-10-06,1159.06
2019-10-05,1159.07
2019-10-04,1161.49
2019-10-03,1161.5
2019-10-02,1177.31
2019-10-01,1174.56
2019-09-30,1168.48
2019-09-29,1168.48
2019-09-28,1168.48
2019-09-27,1176.23
2019-09-26,1175.21
2019-09-25,1184.18
2019-09-24,1182.32
2019-09-23,1181.95
2019-09-22,1181.95
2019-09-21,1181.95
2019-09-20,1177.6
2019-09-19,1172.72
2019-09-18,1169.14
2019-09-17,1168.41
2019-09-16,1166.25
2019-09-15,1166.25
2019-09-14,1166.26
2019-09-13,1166.26
2019-09-12,1166.27
2019-09-11,1160.46
2019-09-10,1156.86
2019-09-09,1151.07
2019-09-08,1151.07
2019-09-07,1151.08
2019-09-06,1148.6
2019-09-05,1139.8
2019-09-04,1130.84
2019-09-03,1133.52
2019-09-02,1132.75
2019-09-01,1132.75
2019-08-31,1132.76
2019-08-30,1120.2
2019-08-29,1123.47
2019-08-28,1116.7
2019-08-27,1113.87
2019-08-26,1125.45
2019-08-25,1125.46
2019-08-24,1125.46
2019-08-23,1126.3
2019-08-22,1132.18
2019-08-21,1130.46
2019-08-20,1122.63
2019-08-19,1117.08
2019-08-18,1117.08
2019-08-17,1117.09
2019-08-16,1120.95
2019-08-15,1120.96
2019-08-14,1115.8
2019-08-13,1123.01
2019-08-12,1120.99
2019-08-11,1121
2019-08-10,1121
2019-08-09,1115.24
2019-08-08,1112.55
2019-08-07,1116.18
2019-08-06,1127.42
2019-08-05,1144.89
2019-08-04,1144.9
2019-08-03,1144.9
2019-08-02,1152.96
2019-08-01,1155.45
2019-07-31,1161.56
2019-07-30,1158.79
2019-07-29,1171.36
2019-07-28,1171.37
2019-07-27,1171.37
2019-07-26,1172.68
2019-07-25,1174.9
2019-07-24,1181.73
2019-07-23,1178.63
2019-07-22,1178.69
2019-07-21,1178.69
2019-07-20,1178.69
2019-07-19,1167.45
2019-07-18,1169.35
2019-07-17,1176.24
2019-07-16,1172.47
2019-07-15,1173.37
2019-07-14,1173.38
2019-07-13,1173.38
2019-07-12,1171.89
2019-07-11,1161.97
2019-07-10,1158.6
2019-07-09,1162.15
2019-07-08,1179.31
2019-07-07,1179.31
2019-07-06,1179.32
2019-07-05,1179.19
2019-07-04,1173.39
2019-07-03,1184.01
2019-07-02,1188.14
2019-07-01,1187.67
2019-06-30,1187.67
2019-06-29,1187.68
2019-06-28,1188.55
2019-06-27,1181.05
2019-06-26,1180.3
2019-06-25,1180.65
2019-06-24,1180.46
2019-06-23,1180.46
2019-06-22,1180.47
2019-06-21,1183.13
2019-06-20,1180.42
2019-06-19,1170.03
2019-06-18,1166.9
2019-06-17,1166.74
2019-06-16,1166.75
2019-06-15,1166.75
2019-06-14,1169.95
2019-06-13,1173.93
2019-06-12,1176.48
2019-06-11,1171.32
2019-06-10,1160.77
2019-06-09,1160.77
2019-06-08,1160.77
2019-06-07,1160.47
2019-06-06,1160.47
2019-06-05,1160.38
2019-06-04,1160
2019-06-03,1151.34
2019-06-02,1151.34
2019-06-01,1151.34
2019-05-31,1149.4
2019-05-30,1143.09
2019-05-29,1152.11
2019-05-28,1150.41
2019-05-27,1151.39
2019-05-26,1151.39
2019-05-25,1151.39
2019-05-24,1156.81
2019-05-23,1158.42
2019-05-22,1157.44
2019-05-21,1152.08
2019-05-20,1152.72
2019-05-19,1152.72
2019-05-18,1152.72
2019-05-17,1157.84
2019-05-16,1167.3
2019-05-15,1163.99
2019-05-14,1164.27
2019-05-13,1174.08
2019-05-12,1174.08
2019-05-11,1174.08
2019-05-10,1173.4
2019-05-09,1195.63
2019-05-08,1197.79
2019-05-07,1205.74
2019-05-06,1205.74
2019-05-05,1205.74
2019-05-04,1205.74
2019-05-03,1211.19
2019-05-02,1209.08
2019-05-01,1209.09
2019-04-30,1211.93
2019-04-29,1198.88
2019-04-28,1198.88
2019-04-27,1198.88
2019-04-26,1203.16
2019-04-25,1204.14
2019-04-24,1212.53
2019-04-23,1211.23
2019-04-22,1211.23
2019-04-21,1211.23
2019-04-20,1211.22
2019-04-19,1210.66
2019-04-18,1221.23
2019-04-17,1222.39
2019-04-16,1219.38
2019-04-15,1216.72
2019-04-14,1216.72
2019-04-13,1216.72
2019-04-12,1215.54
2019-04-11,1216.3
2019-04-10,1212.71
2019-04-09,1210.11
2019-04-08,1212.3
2019-04-07,1212.3
2019-04-06,1212.3
2019-04-05,1211.17
2019-04-04,1209.66
2019-04-03,1199.16
2019-04-02,1195.6
2019-04-01,1186.3
2019-03-31,1186.3
2019-03-30,1186.3
2019-03-29,1182.45
2019-03-28,1186.7
2019-03-27,1187.24
2019-03-26,1186.56
2019-03-25,1201.01
2019-03-24,1201.01
2019-03-23,1201.01
2019-03-22,1198.76
2019-03-21,1193.04
2019-03-20,1192.74
2019-03-19,1193.57
2019-03-18,1192.75
2019-03-17,1192.75
2019-03-16,1192.75
2019-03-15,1185.98
2019-03-14,1183.91
2019-03-13,1189.44
2019-03-12,1181.7
2019-03-11,1181.22
2019-03-10,1181.22
2019-03-09,1181.22
2019-03-08,1190.49
2019-03-07,1193.63
2019-03-06,1195.87
2019-03-05,1201.81
2019-03-04,1205.17
2019-03-03,1205.17
2019-03-02,1205.17
2019-03-01,1205.17
2019-02-28,1218.17
2019-02-27,1215.34
2019-02-26,1216.91
2019-02-25,1215.45
2019-02-24,1215.44
2019-02-23,1215.44
2019-02-22,1215.87
2019-02-21,1216.3
2019-02-20,1207.37
2019-02-19,1210.31
2019-02-18,1203.47
2019-02-17,1203.47
2019-02-16,1203.47
2019-02-15,1214.2
2019-02-14,1206.04
2019-02-13,1203.77
2019-02-12,1199.21
2019-02-11,1197.6
2019-02-10,1197.6
2019-02-09,1197.6
2019-02-08,1207.29
2019-02-07,1207.54
2019-02-06,1207.54
2019-02-05,1207.54
2019-02-04,1207.54
2019-02-03,1207.54
2019-02-02,1207.54
2019-02-01,1208.04
2019-01-31,1207.52
2019-01-30,1198.35
2019-01-29,1197.18
2019-01-28,1196.57
2019-01-27,1196.57
2019-01-26,1196.57
2019-01-25,1182.9
2019-01-24,1175.78
2019-01-23,1172.66
2019-01-22,1176.33
2019-01-21,1174.08
2019-01-20,1174.07
2019-01-19,1174.07
2019-01-18,1170.03
2019-01-17,1167.71
2019-01-16,1165.65
2019-01-15,1150.89
2019-01-14,1157.06
2019-01-13,1157.06
2019-01-12,1157.06
2019-01-11,1151.47
2019-01-10,1150.63
2019-01-09,1135.07
2019-01-08,1140.16
2019-01-07,1128.74
2019-01-06,1128.74
2019-01-05,1128.74
2019-01-04,1124.8
2019-01-03,1134.58
2019-01-02,1143.72
2019-01-01,1143.72
2018-12-31,1142.89
2018-12-30,1142.9
2018-12-29,1142.9
2018-12-28,1136.4
2018-12-27,1127.76
2018-12-26,1137.38
2018-12-25,1137.38
2018-12-24,1136.56
2018-12-23,1136.56
2018-12-22,1136.56
2018-12-21,1137.1
2018-12-20,1143.06
2018-12-19,1137.75
2018-12-18,1141.66
2018-12-17,1141.6
2018-12-16,1141.61
2018-12-15,1141.61
2018-12-14,1153.3
2018-12-13,1148.65
2018-12-12,1139.53
2018-12-11,1141.31
2018-12-10,1148.23
2018-12-09,1148.23
2018-12-08,1148.23
2018-12-07,1147.41
2018-12-06,1159.43
2018-12-05,1164.24
2018-12-04,1170.13
2018-12-03,1156.83
2018-12-02,1156.83
2018-12-01,1156.84
2018-11-30,1164.95
2018-11-29,1163.14
2018-11-28,1158.68
2018-11-27,1150.93
2018-11-26,1143.53
2018-11-25,1143.53
2018-11-24,1143.53
2018-11-23,1148.4
2018-11-22,1150.7
2018-11-21,1154.5
2018-11-20,1161.98
2018-11-19,1160
2018-11-18,1160
2018-11-17,1160.01
2018-11-16,1157.62
2018-11-15,1150.52
2018-11-14,1154.74
2018-11-13,1157.48
2018-11-12,1158.95
2018-11-11,1158.96
2018-11-10,1158.96
2018-11-09,1161.86
2018-11-08,1158.43
2018-11-07,1161.83
2018-11-06,1159.92
2018-11-05,1161.59
2018-11-04,1161.6
2018-11-03,1161.6
2018-11-02,1137.45
2018-11-01,1141.06
2018-10-31,1137.09
2018-10-30,1129.16
2018-10-29,1136.84
2018-10-28,1136.84
2018-10-27,1136.84
2018-10-26,1150.57
2018-10-25,1163.91
2018-10-24,1174.26
2018-10-23,1191.98
2018-10-22,1192.17
2018-10-21,1192.18
2018-10-20,1192.18
2018-10-19,1188.67
2018-10-18,1192.68
2018-10-17,1184.82
2018-10-16,1185.84
2018-10-15,1189.41
2018-10-14,1189.41
2018-10-13,1189.42
2018-10-12,1180.54
2018-10-11,1212.22
2018-10-10,1219.14
2018-10-09,1219.14
2018-10-08,1223.31
2018-10-07,1223.32
2018-10-06,1223.32
2018-10-05,1227.35
2018-10-04,1241.17
2018-10-03,1241.18
2018-10-02,1252.27
2018-10-01,1255.8
2018-09-30,1255.81
2018-09-29,1255.81
2018-09-28,1257.5
2018-09-27,1252.43
2018-09-26,1252.43
2018-09-25,1252.44
2018-09-24,1252.44
2018-09-23,1252.44
2018-09-22,1252.45
2018-09-21,1249.19
2018-09-20,1244.86
2018-09-19,1242.84
2018-09-18,1239.89
2018-09-17,1242.36
2018-09-16,1242.36
2018-09-15,1242.37
2018-09-14,1230.88
2018-09-13,1232.83
2018-09-12,1233.76
2018-09-11,1235.45
2018-09-10,1232.26
2018-09-09,1232.26
2018-09-08,1232.27
2018-09-07,1238.26
2018-09-06,1243.2
2018-09-05,1252.47
2018-09-04,1248.7
2018-09-03,1254.16
2018-09-02,1254.16
2018-09-01,1254.16
2018-08-31,1248.63
2018-08-30,1247.4
2018-08-29,1241.31
2018-08-28,1243.59
2018-08-27,1237.25
2018-08-26,1237.25
2018-08-25,1237.26
2018-08-24,1231.43
2018-08-23,1227.19
2018-08-22,1221.49
2018-08-21,1210.38
2018-08-20,1212.47
2018-08-19,1212.47
2018-08-18,1212.48
2018-08-17,1213.31
2018-08-16,1219.64
2018-08-15,1219.64
2018-08-14,1218.45
2018-08-13,1229.09
2018-08-12,1229.09
2018-08-11,1229.1
2018-08-10,1239.48
2018-08-09,1239.73
2018-08-08,1239.07
2018-08-07,1231.86
2018-08-06,1233.97
2018-08-05,1233.97
2018-08-04,1233.97
2018-08-03,1231.83
2018-08-02,1240.87
2018-08-01,1238.48
2018-07-31,1237.88
2018-07-30,1241.48
2018-07-29,1241.48
2018-07-28,1241.49
2018-07-27,1238.97
2018-07-26,1232.59
2018-07-25,1237.22
2018-07-24,1232.86
2018-07-23,1248.6
2018-07-22,1248.6
2018-07-21,1248.61
2018-07-20,1248.78
2018-07-19,1250.51
2018-07-18,1251.47
2018-07-17,1254.18
2018-07-16,1257.38
2018-07-15,1257.39
2018-07-14,1257.39
2018-07-13,1250.29
2018-07-12,1246.1
2018-07-11,1251.4
2018-07-10,1251.34
2018-07-09,1241.39
2018-07-08,1241.39
2018-07-07,1241.4
2018-07-06,1235.91
2018-07-05,1237.73
2018-07-04,1239.17
2018-07-03,1238.53
2018-07-02,1254.09
2018-07-01,1254.09
2018-06-30,1254.09
2018-06-29,1252.14
2018-06-28,1262.27
2018-06-27,1260.61
2018-06-26,1263.68
2018-06-25,1261.89
2018-06-24,1261.89
2018-06-23,1261.9
2018-06-22,1258.56
2018-06-21,1264.53
2018-06-20,1254.44
2018-06-19,1265.52
2018-06-18,1281.23
2018-06-17,1281.24
2018-06-16,1281.24
2018-06-15,1291.42
2018-06-14,1299.81
2018-06-13,1299.81
2018-06-12,1298.55
2018-06-11,1296.31
2018-06-10,1296.31
2018-06-09,1296.31
2018-06-08,1301.17
2018-06-07,1297.21
2018-06-06,1297.21
2018-06-05,1293.95
2018-06-04,1292.63
2018-06-03,1292.63
2018-06-02,1292.63
2018-06-01,1286.13
2018-05-31,1285.45
2018-05-30,1299.09
2018-05-29,1303.54
2018-05-28,1303.66
2018-05-27,1303.66
2018-05-26,1303.66
2018-05-25,1300.71
2018-05-24,1300.54
2018-05-23,1293.56
2018-05-22,1293.56
2018-05-21,1288.4
2018-05-20,1288.4
2018-05-19,1288.4
2018-05-18,1287.08
2018-05-17,1290.27
2018-05-16,1287.67
2018-05-15,1292.26
2018-05-14,1293.92
2018-05-13,1293.92
2018-05-12,1293.93
2018-05-11,1288.41
2018-05-10,1286.24
2018-05-09,1282.48
2018-05-08,1288.8
2018-05-07,1288.8
2018-05-06,1288.8
2018-05-05,1288.8
2018-05-04,1302.04
2018-05-03,1304.34
2018-05-02,1309.76
2018-05-01,1309.76
2018-04-30,1310.01
2018-04-29,1310.01
2018-04-28,1310.01
2018-04-27,1300.52
2018-04-26,1291.38
2018-04-25,1295.28
2018-04-24,1301.31
2018-04-23,1304.4
2018-04-22,1304.39
2018-04-21,1304.39
2018-04-20,1309.35
2018-04-19,1307.55
2018-04-18,1301.51
2018-04-17,1304.15
2018-04-16,1297.65
2018-04-15,1303.26
2018-04-14,1303.25
2018-04-13,1298.94
2018-04-12,1297.42
2018-04-11,1300.06
2018-04-10,1297.65
2018-04-09,1295.52
2018-04-08,1295.52
2018-04-07,1295.53
2018-04-06,1297.23
2018-04-05,1287.82
2018-04-04,1299.93
2018-04-03,1301.29
